pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
AKT1->-TP53,2,1,19.000000,19,5.256773e-05,
PIK3CA->-ARID1A,2,1,19.000000,19,3.199513e-01,
TP53->-NCOR1,2,1,19.000000,19,1.174628e-02,
PIK3CA->-RUNX1,2,1,19.000000,19,2.092633e-02,
TP53->-CDH1,2,1,19.000000,19,7.955799e-01,
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,4.216068e-02,
CDH1->-FOXA1,2,1,18.000000,18,3.256557e-03,
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,3.071442e-04,
CDH1->-TBX3,2,1,18.000000,18,3.486910e-02,
TP53->-FAT1,2,1,18.000000,18,2.281652e-04,
PIK3CA->-NCOR1,2,1,18.000000,18,3.304595e-01,
TBX3->-PIK3CA,2,1,17.000000,17,3.079414e-01,
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,6.385793e-02,
TP53->-GATA3,2,1,17.000000,17,3.002178e-02,
MAP2K4->-PIK3CA,2,1,17.000000,17,9.545785e-02,
ESR1->-PIK3CA,2,1,16.000000,16,9.559768e-01,
CDH1->-ARID1A,2,1,16.000000,16,9.972955e-03,
TP53->-ARID1A,2,1,16.000000,16,6.820870e-03,
NCOR1->-PIK3CA,2,1,16.000000,16,5.992573e-01,
CDH1->-RUNX1,2,1,15.000000,15,7.449849e-02,
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,5.000000,5,3.102034e-02,
TP53->-ARID2,2,1,15.000000,15,5.812872e-06,
PIK3CA->-TBX3,2,1,15.000000,15,5.831958e-01,
TP53->-PIK3R1,2,1,15.000000,15,5.181231e-03,
CDH1->-NCOR1,2,1,15.000000,15,1.908957e-02,
ARID1A->-PIK3CA,2,1,14.000000,14,8.853614e-01,
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.000000,5,5.818884e-02,
PIK3CA->-KMT2D,2,1,14.000000,14,3.718853e-02,
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,1.810809e-02,
TP53->-PTPRD,2,1,14.000000,14,5.844910e-05,
TP53->-RUNX1,2,1,13.000000,13,4.489132e-02,
TP53->-ATR,2,1,13.000000,13,6.509523e-03,
TP53->-CREBBP,2,1,13.000000,13,1.308559e-03,
TP53->-BRCA2,2,1,13.000000,13,2.271244e-03,
CDH1->-ESR1,2,1,13.000000,13,7.999344e-02,
TP53->-KMT2A,2,1,13.000000,13,1.054348e-04,
PIK3CA->-PTEN,2,1,13.000000,13,4.562741e-01,
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,1.007863e-03,
PIK3CA->-RICTOR,2,1,12.000000,12,2.195150e-04,
MEN1->-GATA3,2,1,12.000000,12,2.441406e-04,
TP53->-NSD1,2,1,12.000000,12,1.895789e-03,
PTEN->-TP53,2,1,12.000000,12,9.997658e-01,
PIK3CA->-SPEN,2,1,12.000000,12,5.256792e-02,
PIK3CA->-ATR,2,1,12.000000,12,2.083685e-02,
PTEN->-PIK3CA,2,1,12.000000,12,6.123041e-01,
FOXA1->-PIK3CA,2,1,12.000000,12,9.917299e-01,
TP53->-STAG2,2,1,12.000000,12,1.213689e-02,
NF1->-TP53,2,1,12.000000,12,9.833888e-01,
NF1->-PIK3CA,2,1,12.000000,12,3.039027e-01,
TP53->-FLT4,2,1,12.000000,12,8.962448e-05,
TP53->-APC,2,1,12.000000,12,4.644097e-04,
PIK3CA->-PTPRT,2,1,12.000000,12,5.775834e-03,
TP53->-FOXA1,2,1,11.000000,11,7.959678e-02,
PIK3CA->-RB1,2,1,11.000000,11,2.350420e-01,
TP53->-CDKN2A,2,1,11.000000,11,1.260245e-02,
TP53->-PTPRS,2,1,11.000000,11,7.089120e-05,
TP53->-ERBB3,2,1,11.000000,11,5.111100e-05,
TP53->-ATM,2,1,11.000000,11,2.577360e-03,
TP53->-ESR1,2,1,11.000000,11,6.659066e-03,
PIK3CA->-NOTCH4,2,1,11.000000,11,1.095725e-02,
TP53->-NOTCH4,2,1,11.000000,11,4.135532e-05,
MAP3K1->-GATA3,2,1,11.000000,11,5.918488e-01,
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,6.000000,6,3.630433e-02,
TP53->-TBX3,2,1,11.000000,11,1.422613e-01,
PIK3CA->-ATM,2,1,11.000000,11,2.446992e-01,
TP53->-ALK,2,1,11.000000,11,7.554977e-04,
TP53->-MED12,2,1,11.000000,11,3.016605e-03,
CDH1->-CBFB,2,1,11.000000,11,2.751334e-01,
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,8.950062e-03,
TP53->-FBXW7,2,1,11.000000,11,5.271047e-03,
TP53->-SETD2,2,1,11.000000,11,1.302083e-04,
PIK3CA->-NF1,2,1,10.000000,10,6.340882e-01,
CDH1->-PTEN,2,1,10.000000,10,3.415072e-01,
TP53->-ATRX,2,1,10.000000,10,1.520925e-03,
PIK3CA->-MAP2K4,2,1,10.000000,10,9.194818e-01,
TP53->-CARD11,2,1,10.000000,10,5.085237e-03,
TP53->-NOTCH2,2,1,10.000000,10,1.889881e-03,
TP53->-EP300,2,1,10.000000,10,1.069885e-02,
GATA3->-ARID1A,2,1,10.000000,10,4.699876e-01,
TP53->-MAP2K4,2,1,10.000000,10,2.161441e-01,
ESR1->-GATA3,2,1,10.000000,10,3.611153e-01,
CDH1->-GATA3,2,1,10.000000,10,1.037354e-02,
GATA3->-MAP3K1,2,1,10.000000,10,7.431070e-01,
ERBB2->-CDH1,2,1,10.000000,10,9.690788e-01,
TP53->-ARID1B,2,1,10.000000,10,3.697024e-02,
ERBB2->-PIK3CA,2,1,10.000000,10,3.514956e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,5.000000,5,1.954538e-02,
TP53->-ARID5B,2,1,10.000000,10,4.598174e-04,
TP53->-EPHA5,2,1,10.000000,10,1.351094e-02,
TP53->-PTPRT,2,1,10.000000,10,2.352759e-03,
TP53->-BARD1,2,1,10.000000,10,1.391369e-04,
PIK3CA->-KMT2A,2,1,10.000000,10,6.592230e-02,
ATM->-PIK3CA,2,1,9.000000,9,5.836607e-01,
KMT2C->-GATA3,2,1,9.000000,9,2.672954e-01,
KMT2C->-MAP3K1,2,1,9.000000,9,5.010295e-01,
TP53->-EPHB1,2,1,9.000000,9,1.726974e-03,
ARID1A->-GATA3,2,1,9.000000,9,6.465661e-01,
AKT1->-CDH1,2,1,9.000000,9,4.155887e-01,
TP53->-ROS1,2,1,9.000000,9,3.362630e-02,
TP53->-TSC2,2,1,9.000000,9,6.454346e-03,
CDH1->-MAP2K4,2,1,9.000000,9,4.193584e-02,
PTEN->-NF1,2,1,9.000000,9,2.616573e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,6.045177e-03,
PIK3CA->-CREBBP,2,1,9.000000,9,2.119696e-01,
AKT1->-GATA3,2,1,9.000000,9,1.871486e-02,
TP53->-ANKRD11,2,1,9.000000,9,7.866837e-04,
TP53->-ZFHX3,2,1,9.000000,9,2.974229e-02,
PIK3CA->-FLT4,2,1,9.000000,9,5.876360e-02,
TP53->-ERCC5,2,1,9.000000,9,7.426698e-04,
TP53->-SF3B1,2,1,9.000000,9,1.692708e-03,
PIK3CA->-MED12,2,1,9.000000,9,3.663695e-02,
PIK3CA->-POLE,2,1,9.000000,9,3.958333e-03,
TP53->-POLE,2,1,9.000000,9,6.696429e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,2.357682e-04,
TP53->-TET2,2,1,9.000000,9,6.989538e-04,
TP53->-SPEN,2,1,9.000000,9,6.946999e-02,
MAP3K1->-KMT2C,2,1,8.000000,8,6.805909e-01,
FOXA1->-MAP3K1,2,1,8.000000,8,1.291405e-01,
PIK3CA->-ERBB2,2,1,8.000000,8,7.131389e-01,
PIK3CA->-ZFHX3,2,1,8.000000,8,2.872313e-01,
PIK3CA->-ARID2,2,1,8.000000,8,1.411133e-01,
TP53->-RICTOR,2,1,8.000000,8,3.548499e-03,
PTEN->-KMT2C,2,1,8.000000,8,2.096079e-02,
MEN1->-PIK3CA,2,1,8.000000,8,1.397564e-01,
CDH1->-AKT1,2,1,8.000000,8,6.077804e-01,
CDH1->-BRCA2,2,1,8.000000,8,1.173420e-01,
TBX3->-CDH1,2,1,8.000000,8,9.824430e-01,
PTEN->-CDH1,2,1,8.000000,8,7.039689e-01,
PIK3CA->-PTPRD,2,1,8.000000,8,4.127754e-03,
PIK3CA->-PTPRS,2,1,8.000000,8,1.168737e-01,
PIK3CA->-PTCH1,2,1,8.000000,8,1.090920e-02,
PIK3CA->-DICER1,2,1,8.000000,8,5.153217e-03,
NCOR1->-TP53,2,1,8.000000,8,9.796950e-01,
PTEN->-MAP3K1,2,1,8.000000,8,7.075404e-02,
RUNX1->-PIK3CA,2,1,8.000000,8,9.880136e-01,
PIK3CA->-CDKN1B,2,1,8.000000,8,6.205699e-01,
CDH1->-CREBBP,2,1,8.000000,8,4.969032e-02,
RB1->-TP53,2,1,8.000000,8,9.923218e-01,
KMT2C->-TP53,2,1,8.000000,8,9.993639e-01,
CTCF->-PIK3CA,2,1,8.000000,8,7.193080e-02,
TP53->-BAP1,2,1,8.000000,8,1.268371e-02,
RUNX1->-CDH1,2,1,8.000000,8,9.339622e-01,
CBFB->-MAP3K1,2,1,8.000000,8,5.468750e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,4.411723e-04,
CDH1->-NF1,2,1,8.000000,8,2.391078e-01,
PIK3CA->-MGA,2,1,8.000000,8,4.107587e-01,
CDH1->-PTPRD,2,1,8.000000,8,1.017584e-02,
CDH1->-APC,2,1,8.000000,8,3.593474e-03,
TP53->-BRCA1,2,1,8.000000,8,1.915429e-02,
ESR1->-ARID1A,2,1,7.000000,7,8.381310e-02,
TP53->-DNMT1,2,1,7.000000,7,2.343750e-03,
CDH1->-KMT2D,2,1,7.000000,7,2.138790e-02,
CDH1->-EPHB1,2,1,7.000000,7,5.213033e-03,
PIK3CA->-BRCA2,2,1,7.000000,7,1.668724e-01,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.090297e-02,
CDH1->-PTPRS,2,1,7.000000,7,4.277253e-03,
TP53->-MDC1,2,1,7.000000,7,4.260826e-02,
PIK3CA->-PLK2,2,1,7.000000,7,3.592507e-03,
ATM->-GATA3,2,1,7.000000,7,2.365057e-02,
MAP3K1->-ARID1A,2,1,7.000000,7,1.224674e-01,
GATA3->-SPEN,2,1,7.000000,7,2.674353e-01,
PIK3CA->-RAD50,2,1,7.000000,7,3.879074e-02,
TP53->-PIK3CG,2,1,7.000000,7,7.109257e-03,
CDH1->-FAT1,2,1,7.000000,7,3.033028e-02,
TP53->-DDR2,2,1,7.000000,7,1.885182e-02,
CDH1->-ERBB3,2,1,7.000000,7,5.376420e-02,
CDH1->-SPEN,2,1,7.000000,7,1.830859e-01,
PTEN->-SF3B1,2,1,7.000000,7,8.984375e-02,
NCOR1->-GATA3,2,1,7.000000,7,2.173682e-02,
TP53->-PIK3C2G,2,1,7.000000,7,1.750000e-03,
PTEN->-PIK3R1,2,1,7.000000,7,2.562933e-02,
TP53->-KDM6A,2,1,7.000000,7,5.576550e-02,
TP53->-SOX17,2,1,7.000000,7,1.271495e-02,
GATA3->-ESR1,2,1,7.000000,7,8.568970e-01,
MAP3K1->-TBX3,2,1,7.000000,7,1.106094e-01,
TP53->-GRIN2A,2,1,7.000000,7,2.893519e-03,
CBFB->-CDH1,2,1,7.000000,7,8.942284e-01,
TP53->-MGA,2,1,7.000000,7,2.280093e-02,
MAP2K4->-TP53,2,1,7.000000,7,7.510941e-01,
CDH1->-SETD2,2,1,7.000000,7,6.250000e-03,
PIK3CA->-MDC1,2,1,7.000000,7,1.144899e-01,
TP53->-INSR,2,1,7.000000,7,1.262442e-02,
CDH1->-KMT2A,2,1,7.000000,7,3.495519e-02,
TP53->-BCOR,2,1,7.000000,7,4.201389e-03,
RB1->-PIK3CA,2,1,7.000000,7,8.776855e-01,
TP53->-NOTCH1,2,1,7.000000,7,2.365079e-02,
TP53->-PDGFRA,2,1,7.000000,7,1.391602e-02,
TP53->-PALB2,2,1,7.000000,7,2.242496e-02,
PIK3CA->-EPHA5,2,1,7.000000,7,1.743304e-02,
CDKN1B->-PIK3CA,2,1,7.000000,7,7.874139e-01,
MAP2K4->-GATA3,2,1,7.000000,7,5.880842e-02,
PIK3CA->-BCOR,2,1,7.000000,7,1.294833e-01,
PIK3CA->-IGF1R,2,1,6.000000,6,3.187500e-02,
NOTCH1->-PIK3CA,2,1,6.000000,6,4.583786e-01,
PIK3CA->-CARD11,2,1,6.000000,6,4.093137e-02,
PIK3CA->-ATRX,2,1,6.000000,6,2.539062e-01,
GATA3->-TP53,2,1,6.000000,6,9.951523e-01,
TP53->-DOT1L,2,1,6.000000,6,2.481061e-02,
TP53->-PIK3CB,2,1,6.000000,6,8.035714e-03,
TP53->-PAK7,2,1,6.000000,6,3.208333e-03,
PIK3CA->-NSD1,2,1,6.000000,6,2.239955e-01,
ARID1A->-KMT2C,2,1,6.000000,6,5.352239e-01,
PIK3CA->-EPHB1,2,1,6.000000,6,5.096372e-02,
STK11->-PIK3CA,2,1,6.000000,6,2.299358e-01,
PIK3CA->-TET1,2,1,6.000000,6,1.129688e-01,
PIK3CA->-HIST1H1C,2,1,6.000000,6,5.312500e-02,
CDH1->-RICTOR,2,1,6.000000,6,1.106322e-02,
AKT1->-MAP3K1,2,1,6.000000,6,2.829861e-02,
ZFHX3->-PIK3CA,2,1,6.000000,6,6.969998e-01,
PIK3CA->-MTOR,2,1,6.000000,6,7.250024e-02,
MAP3K1->-ERBB3,2,1,6.000000,6,2.725133e-02,
MAP3K1->-TP53,2,1,6.000000,6,9.986376e-01,
TP53->-MTOR,2,1,6.000000,6,7.058656e-02,
PIK3CA->-ROS1,2,1,6.000000,6,2.315238e-01,
PIK3CA->-EP300,2,1,6.000000,6,2.167889e-01,
PIK3CA->-ERBB3,2,1,6.000000,6,3.640469e-01,
PIK3CA->-NUP93,2,1,6.000000,6,4.910714e-02,
GATA3->-KMT2C,2,1,6.000000,6,8.243275e-01,
TBX3->-TP53,2,1,6.000000,6,9.071124e-01,
TP53->-HNF1A,2,1,6.000000,6,7.469599e-02,
TP53->-KDM5A,2,1,6.000000,6,9.210526e-03,
CDH1->-ATRX,2,1,6.000000,6,3.976974e-02,
TP53->-JAK3,2,1,6.000000,6,2.678227e-02,
TP53->-MAP3K13,2,1,6.000000,6,2.113729e-02,
TP53->-STK11,2,1,6.000000,6,4.101344e-02,
TP53->-RECQL4,2,1,6.000000,6,5.118766e-02,
PIK3CA->-PIK3C2G,2,1,6.000000,6,5.821181e-02,
PIK3CA->-AR,2,1,6.000000,6,1.966346e-01,
TP53->-TP63,2,1,6.000000,6,9.300595e-03,
TP53->-IGF1R,2,1,6.000000,6,2.187500e-02,
MGA->-PIK3CA,2,1,6.000000,6,7.926499e-01,
KMT2C->-NCOR1,2,1,6.000000,6,1.147017e-01,
PIK3CA->-STAG2,2,1,6.000000,6,5.394599e-01,
PIK3CA->-NOTCH1,2,1,6.000000,6,4.583786e-01,
CDH1->-RB1,2,1,6.000000,6,7.710648e-02,
PIK3CA->-BRCA1,2,1,6.000000,6,1.546457e-01,
PIK3CA->-CIC,2,1,6.000000,6,1.547619e-02,
PIK3CA->-MST1R,2,1,6.000000,6,5.729167e-03,
TP53->-DNMT3A,2,1,6.000000,6,9.696608e-02,
TP53->-KDR,2,1,6.000000,6,1.205408e-01,
PIK3CA->-FGFR2,2,1,6.000000,6,6.250000e-02,
GATA3->-CDKN1B,2,1,6.000000,6,1.562500e-02,
CBFB->-TP53,2,1,6.000000,6,1.235677e-01,
CDH1->-PTCH1,2,1,6.000000,6,5.906851e-02,
TP53->-RPTOR,2,1,6.000000,6,1.689113e-02,
PIK3CA->-BAP1,2,1,6.000000,6,6.250000e-02,
PTEN->-ARID1A,2,1,6.000000,6,2.875000e-02,
ESR1->-CDH1,2,1,6.000000,6,9.665817e-01,
PIK3CA->-KDR,2,1,6.000000,6,8.402787e-02,
PIK3CA->-ARID5B,2,1,6.000000,6,9.381648e-02,
TP53->-NBN,2,1,6.000000,6,1.085069e-02,
PIK3CA->-CBFB,2,1,6.000000,6,9.999980e-01,
TP53->-RAD50,2,1,6.000000,6,3.245221e-02,
TP53->-NOTCH3,2,1,6.000000,6,3.455343e-02,
KMT2C->-FAT1,2,1,6.000000,6,1.785287e-01,
PIK3CA->-APC,2,1,6.000000,6,3.096894e-01,
ESR1->-FAT1,2,1,5.000000,5,7.563121e-02,
KMT2C->-BRCA2,2,1,5.000000,5,2.759261e-01,
MEN1->-KMT2C,2,1,5.000000,5,7.752634e-02,
TP53->-RAF1,2,1,5.000000,5,1.204902e-02,
PTEN->-RUNX1,2,1,5.000000,5,2.025463e-02,
CDH1->-NSD1,2,1,5.000000,5,2.902422e-02,
PIK3CA->-EZH2,2,1,5.000000,5,1.562500e-02,
TP53->-TSC1,2,1,5.000000,5,1.481779e-01,
PIK3CA->-GLI1,2,1,5.000000,5,1.382212e-02,
CBFB->-AKT1,2,1,5.000000,5,3.145435e-01,
PIK3CA->-ANKRD11,2,1,5.000000,5,4.217374e-01,
STAG2->-PIK3CA,2,1,5.000000,5,7.523572e-01,
CHEK2->-PIK3CA,2,1,5.000000,5,1.093750e-01,
PIK3CA->-EGFR,2,1,5.000000,5,6.458333e-02,
GATA3->-EGFR,2,1,5.000000,5,3.125000e-02,
PIK3CA->-ALK,2,1,5.000000,5,2.253056e-01,
TP53->-KIT,2,1,5.000000,5,9.031199e-03,
KDM5C->-PIK3CA,2,1,5.000000,5,5.268880e-01,
PIK3CA->-BRIP1,2,1,5.000000,5,5.443122e-02,
ZFHX3->-CDH1,2,1,5.000000,5,1.212587e-01,
ARID1A->-GRIN2A,2,1,5.000000,5,9.472222e-03,
TP53->-EPHA7,2,1,5.000000,5,6.190883e-02,
SPEN->-PIK3CA,2,1,5.000000,5,9.615633e-01,
TP53->-BRD4,2,1,5.000000,5,4.420332e-02,
PIK3CA->-NOTCH3,2,1,5.000000,5,1.527778e-01,
TP53->-TCF7L2,2,1,5.000000,5,2.230392e-02,
TP53->-HIST1H3B,2,1,5.000000,5,4.227260e-02,
TP53->-PLK2,2,1,5.000000,5,2.370690e-02,
PIK3CA->-RFWD2,2,1,5.000000,5,2.354954e-01,
ESR1->-MAP3K1,2,1,5.000000,5,5.315505e-01,
MEN1->-ARID1A,2,1,5.000000,5,2.380952e-02,
KMT2C->-ARID1A,2,1,5.000000,5,7.492005e-01,
GATA3->-FLT3,2,1,5.000000,5,1.750283e-02,
KMT2C->-CDH1,2,1,5.000000,5,9.998972e-01,
TP53->-ARAF,2,1,5.000000,5,4.972994e-02,
TP53->-INPP4B,2,1,5.000000,5,4.673051e-02,
TP53->-MET,2,1,5.000000,5,1.219697e-02,
TP53->-TERT,2,1,5.000000,5,1.873327e-01,
PIK3CA->-DNMT1,2,1,5.000000,5,1.894231e-02,
CREBBP->-PIK3CA,2,1,5.000000,5,8.957494e-01,
PTEN->-GATA3,2,1,5.000000,5,2.815394e-01,
CDH1->-AR,2,1,5.000000,5,9.048764e-02,
TP53->-FGFR4,2,1,5.000000,5,1.174242e-02,
NCOR1->-MED12,2,1,5.000000,5,2.176339e-02,
NF1->-PIK3R1,2,1,5.000000,5,1.898742e-01,
TP53->-AXIN2,2,1,5.000000,5,1.312500e-02,
CREBBP->-KMT2C,2,1,5.000000,5,5.932803e-02,
KMT2C->-TBX3,2,1,5.000000,5,4.172312e-01,
CDH1->-STAG2,2,1,5.000000,5,2.370690e-02,
PIK3CA->-TET2,2,1,5.000000,5,4.166832e-01,
CDH1->-IKZF1,2,1,5.000000,5,1.875000e-02,
TP53->-ERBB2,2,1,5.000000,5,5.373226e-01,
TP53->-PBRM1,2,1,5.000000,5,2.145539e-01,
TP53->-POLD1,2,1,5.000000,5,1.531250e-02,
SPEN->-GATA3,2,1,5.000000,5,7.065042e-01,
CDH1->-RFWD2,2,1,5.000000,5,1.722243e-01,
CDH1->-MED12,2,1,5.000000,5,9.506306e-02,
GATA3->-TBX3,2,1,5.000000,5,1.685439e-01,
PIK3CA->-TERT,2,1,5.000000,5,2.319444e-02,
PIK3R1->-TP53,2,1,5.000000,5,9.797282e-01,
ERBB2->-KMT2C,2,1,5.000000,5,1.659483e-01,
TP53->-XPO1,2,1,5.000000,5,5.369433e-02,
MAP3K1->-NOTCH4,2,1,5.000000,5,2.576754e-02,
PIK3CA->-GRIN2A,2,1,5.000000,5,1.527778e-01,
PIK3CA->-SETD2,2,1,5.000000,5,5.488990e-01,
FOXA1->-GATA3,2,1,5.000000,5,4.908854e-01,
CDH1->-RAD50,2,1,5.000000,5,2.201837e-02,
TP53->-PTCH1,2,1,5.000000,5,1.364867e-01,
ERBB2->-TP53,2,1,5.000000,5,5.373226e-01,
PIK3CA->-PARP1,2,1,5.000000,5,5.385114e-02,
TP53->-PARP1,2,1,5.000000,5,2.054598e-02,
AKT1->-NOTCH2,2,1,5.000000,5,1.015873e-02,
TP53->-BRIP1,2,1,5.000000,5,8.924162e-03,
PIK3CA->-PAK7,2,1,5.000000,5,5.177083e-02,
ERBB2->-RUNX1,2,1,5.000000,5,1.875000e-01,
TP53->-CEBPA,2,1,5.000000,5,3.125000e-02,
NCOR1->-RUNX1,2,1,5.000000,5,3.632812e-01,
ARID2->-ARID1A,2,1,5.000000,5,3.091947e-01,
ARID2->-GATA3,2,1,5.000000,5,1.796875e-01,
NCOR1->-CDH1,2,1,5.000000,5,9.935323e-01,
TP53->-JAK1,2,1,5.000000,5,3.053096e-01,
KMT2D->-PIK3CA,2,1,5.000000,5,9.900279e-01,
PTEN->-GRIN2A,2,1,5.000000,5,1.467803e-02,
PIK3CA->-SMAD4,2,1,5.000000,5,2.948082e-01,
MAP2K4->-PTEN,2,1,5.000000,5,3.205592e-01,
TP53->-GLI1,2,1,5.000000,5,1.240079e-02,
TP53->-CIC,2,1,5.000000,5,1.072049e-01,
TP53->-IRF4,2,1,5.000000,5,8.333333e-03,
TP53->-SMARCA4,2,1,5.000000,5,1.875000e-01,
TP53->-TRAF2,2,1,5.000000,5,2.147295e-02,
PIK3CA->-KRAS,2,1,5.000000,5,2.906789e-01,
PIK3CA->-BLM,2,1,5.000000,5,8.720895e-02,
TP53->-PIK3R2,2,1,5.000000,5,2.083333e-02,
PIK3CA->-ERCC4,2,1,5.000000,5,4.507212e-02,
ARID1A->-IKZF1,2,1,5.000000,5,2.291667e-02,
AKT1->-KMT2C,2,1,5.000000,5,2.526042e-01,
RUNX1->-TP53,2,1,5.000000,5,9.805493e-01,
PTPRS->-PIK3CA,2,1,5.000000,5,6.970160e-01,
TP53->-TET1,2,1,5.000000,5,1.093750e-01,
TP53->-ERBB4,2,1,5.000000,5,3.953348e-02,
CBFB->-NCOR1,2,1,5.000000,5,2.916667e-02,
CDH1->-DNMT1,2,1,5.000000,5,3.125000e-02,
CDH1->-XPO1,2,1,5.000000,5,3.125000e-02,
MAP3K1->-NCOR1,2,1,5.000000,5,5.192171e-01,
ARID1B->-PIK3CA,2,1,5.000000,5,2.617780e-01,
AKT1->-MAP2K4,2,1,5.000000,5,1.056548e-01,
ERBB2->-TBX3,2,1,5.000000,5,3.091947e-01,
GPS2->-PIK3CA,2,1,5.000000,5,2.818341e-01,
