resample,min_pval_exp,min_pval_theta
256,3.497660e-04,3.497660e-04
257,1.000100e-04,1.000100e-04
258,4.199249e-04,4.199249e-04
259,1.157407e-04,1.157407e-04
260,1.671333e-04,1.671333e-04
261,4.031218e-05,4.031218e-05
262,1.209661e-04,1.209661e-04
263,4.717693e-04,4.717693e-04
264,1.010099e-04,1.010099e-04
265,1.733160e-04,1.733160e-04
266,4.782517e-05,4.782517e-05
267,4.420271e-05,4.420271e-05
268,3.874176e-05,1.483185e-04
269,6.685988e-05,1.000000e-04
270,1.240435e-04,1.240435e-04
271,6.802721e-05,6.802721e-05
272,1.013899e-04,1.013899e-04
273,1.445155e-04,1.445155e-04
274,4.782517e-05,4.782517e-05
275,1.699830e-04,1.699830e-04
276,1.663834e-04,1.663834e-04
277,1.501450e-04,1.501450e-04
278,1.599840e-04,1.599840e-04
279,2.314815e-04,2.314815e-04
280,1.683165e-04,1.683165e-04
281,1.722253e-05,1.666604e-05
282,1.599840e-04,1.599840e-04
283,6.944444e-05,6.944444e-05
284,1.466520e-04,1.466520e-04
285,1.724828e-04,1.724828e-04
286,1.923763e-05,1.583175e-04
287,1.154736e-04,1.154736e-04
288,1.623938e-04,1.623938e-04
289,1.157657e-04,1.157657e-04
290,4.124612e-04,4.124612e-04
291,2.551604e-04,2.551604e-04
292,1.667333e-04,1.667333e-04
293,2.314815e-04,2.314815e-04
294,1.621438e-04,1.621438e-04
295,4.782517e-05,4.782517e-05
296,1.448055e-04,1.448055e-04
297,1.392233e-04,4.974821e-04
298,3.686822e-04,3.686822e-04
299,5.878895e-05,5.878895e-05
300,1.356264e-04,1.356264e-04
301,1.140753e-04,1.140753e-04
302,2.310737e-04,5.958486e-04
303,2.952570e-04,2.952570e-04
304,2.339470e-05,1.151163e-04
305,1.474353e-04,1.474353e-04
306,2.508361e-05,2.508361e-05
307,1.441523e-04,1.441523e-04
308,2.480159e-05,2.480159e-05
309,1.022810e-04,1.022810e-04
310,4.782517e-05,4.782517e-05
311,2.377686e-04,2.377686e-04
312,3.890445e-05,3.890445e-05
313,3.007103e-04,6.628788e-04
314,1.013099e-04,1.013099e-04
315,1.655034e-04,1.655034e-04
316,1.825417e-04,1.825417e-04
317,7.804695e-04,7.804695e-04
318,1.882261e-04,1.876418e-04
319,7.123098e-05,7.123098e-05
320,7.076540e-05,7.076540e-05
321,4.782517e-05,4.782517e-05
322,1.338468e-04,1.338468e-04
323,7.363994e-04,6.632653e-04
324,7.076540e-05,7.076540e-05
325,1.554971e-04,3.605769e-04
326,1.683165e-04,1.683165e-04
327,4.782517e-05,4.782517e-05
328,5.977656e-05,5.977656e-05
329,1.377862e-04,1.377862e-04
330,3.502533e-04,3.502533e-04
331,1.530847e-04,1.530847e-04
332,5.977656e-05,5.977656e-05
333,1.372899e-04,1.372899e-04
334,5.977656e-05,5.977656e-05
335,4.782517e-05,4.782517e-05
336,1.014299e-04,1.014299e-04
337,1.221753e-04,1.221753e-04
338,3.299410e-04,3.299410e-04
339,1.466520e-04,1.466520e-04
340,1.639836e-04,1.639836e-04
341,6.235828e-05,6.235828e-05
342,1.714678e-05,1.714678e-05
343,6.687025e-06,6.687025e-06
344,6.944444e-05,6.944444e-05
345,1.391361e-04,1.391361e-04
346,3.686822e-04,3.686822e-04
347,1.227577e-04,1.227577e-04
348,1.307369e-04,1.307369e-04
349,2.047028e-04,6.401353e-04
350,7.768540e-05,7.768540e-05
351,4.782517e-05,4.782517e-05
352,3.881591e-04,3.881591e-04
353,1.007399e-04,1.007399e-04
354,1.800620e-04,1.800620e-04
355,1.509049e-04,1.509049e-04
356,1.475452e-04,1.475452e-04
357,1.475952e-04,1.475952e-04
358,4.160158e-05,4.160158e-05
359,6.802721e-05,6.802721e-05
360,1.441456e-04,1.441456e-04
361,1.483652e-04,1.483652e-04
362,1.524248e-04,1.524248e-04
363,1.052189e-04,1.052189e-04
364,1.509049e-04,1.509049e-04
365,7.988839e-06,1.891985e-05
366,1.033580e-04,1.033580e-04
367,2.652687e-04,4.145883e-04
368,1.280999e-04,4.883993e-04
369,4.782517e-05,4.782517e-05
370,4.754448e-05,4.595588e-05
371,6.944444e-05,6.944444e-05
372,1.552345e-04,1.552345e-04
373,6.019952e-04,6.019952e-04
374,7.867780e-05,1.008259e-04
375,1.311469e-04,1.311469e-04
376,5.671296e-04,5.671296e-04
377,6.929907e-05,1.494077e-04
378,2.078609e-04,2.078609e-04
379,7.086168e-05,7.086168e-05
380,3.181262e-05,3.181262e-05
381,7.097744e-05,1.214365e-04
382,1.666500e-04,1.666500e-04
383,1.410259e-04,1.410259e-04
384,1.592641e-04,1.592641e-04
385,1.709629e-04,1.709629e-04
386,1.374263e-04,1.374263e-04
387,1.499145e-04,1.499145e-04
388,1.160579e-04,1.160579e-04
389,2.259918e-04,2.259918e-04
390,3.182870e-05,3.182870e-05
391,1.203229e-04,7.778459e-04
392,1.165541e-04,1.038729e-04
393,4.822531e-04,4.822531e-04
394,1.020698e-04,1.020698e-04
395,1.518348e-04,1.518348e-04
396,1.209669e-04,1.209669e-04
397,1.151163e-04,1.151163e-04
398,4.782517e-05,4.782517e-05
399,3.472222e-04,3.472222e-04
400,1.441760e-04,1.441760e-04
401,5.671296e-04,5.671296e-04
402,1.544946e-04,1.544946e-04
403,1.323868e-04,1.094966e-04
404,1.407959e-04,1.407959e-04
405,1.533447e-04,1.533447e-04
406,5.787037e-04,5.787037e-04
407,1.288089e-04,1.288089e-04
408,1.624838e-04,1.624838e-04
409,7.076540e-05,7.076540e-05
410,1.399360e-04,1.399360e-04
411,7.635028e-04,7.635028e-04
412,1.162761e-04,1.162761e-04
413,1.560289e-04,1.420398e-04
414,1.399235e-04,1.399235e-04
415,1.221278e-04,1.221278e-04
416,1.601158e-04,1.601158e-04
417,3.367635e-04,3.367635e-04
418,4.031218e-05,4.031218e-05
419,1.232045e-04,1.232045e-04
420,6.632653e-04,6.632653e-04
421,1.437158e-04,1.437158e-04
422,1.855029e-04,1.855029e-04
423,4.199249e-04,4.199249e-04
424,6.421483e-05,8.568430e-05
425,4.782517e-05,4.782517e-05
426,1.666500e-04,1.666500e-04
427,1.625631e-04,1.625631e-04
428,1.406926e-04,1.406926e-04
429,4.782517e-05,4.782517e-05
430,1.511049e-04,1.511049e-04
431,1.637336e-04,1.637336e-04
432,5.683697e-05,5.683697e-05
433,6.283069e-05,6.283069e-05
434,4.960317e-05,4.960317e-05
435,3.115092e-05,3.115092e-05
436,1.003874e-04,1.680432e-04
437,1.560544e-04,1.560544e-04
438,9.650686e-06,1.351096e-04
439,4.976497e-04,4.976497e-04
440,3.119934e-04,3.451872e-04
441,1.433190e-04,1.433190e-04
442,4.677235e-04,4.676923e-04
443,1.441523e-04,1.441523e-04
444,2.988870e-04,6.628788e-04
445,6.944444e-05,6.944444e-05
446,5.668934e-05,5.668934e-05
447,1.367161e-04,1.367161e-04
448,1.008899e-04,1.008899e-04
449,1.891985e-05,1.891985e-05
450,1.012699e-04,1.012699e-04
451,1.011971e-04,1.011971e-04
452,5.200582e-04,5.124914e-04
453,6.577734e-05,6.577734e-05
454,1.466053e-04,1.466053e-04
455,1.332867e-04,1.332867e-04
456,1.907618e-04,1.907618e-04
457,1.629837e-04,1.629837e-04
458,2.480159e-05,2.480159e-05
459,2.616431e-04,2.616431e-04
460,7.233796e-05,7.233796e-05
461,2.893519e-04,2.893519e-04
462,5.649379e-04,5.649379e-04
463,1.007599e-04,1.007599e-04
464,1.471853e-04,1.471853e-04
465,1.014299e-04,1.014299e-04
466,1.388661e-04,1.388661e-04
467,4.764801e-04,4.822531e-04
468,1.466520e-04,1.466520e-04
469,1.864714e-04,1.864714e-04
470,1.533047e-04,1.533047e-04
471,1.793444e-05,1.793444e-05
472,1.260274e-04,1.260274e-04
473,4.343150e-05,4.343150e-05
474,6.577734e-05,6.577734e-05
475,1.008259e-04,2.135862e-05
476,1.240079e-04,1.240079e-04
477,1.504988e-05,1.504988e-05
478,1.273148e-04,1.273148e-04
479,1.466520e-04,1.466520e-04
480,1.175186e-04,1.175186e-04
481,1.312065e-04,1.312065e-04
482,1.891985e-05,1.891985e-05
483,4.031242e-04,5.681281e-04
484,6.944444e-05,6.944444e-05
485,1.526436e-04,1.526436e-04
486,1.276372e-04,1.276372e-04
487,6.628788e-04,6.628788e-04
488,2.521824e-04,2.521824e-04
489,1.703412e-05,1.583649e-05
490,1.400260e-04,1.400260e-04
491,3.429355e-04,3.429355e-04
492,4.218955e-04,4.218955e-04
493,7.485380e-06,1.122807e-04
494,4.369236e-04,1.349097e-04
495,4.203039e-04,4.203039e-04
496,1.560744e-04,1.560744e-04
497,8.500557e-04,8.500557e-04
498,1.596240e-04,1.596240e-04
499,1.641503e-04,1.641503e-04
500,1.295670e-04,1.295670e-04
501,1.299870e-04,1.299870e-04
502,1.315515e-04,1.315515e-04
503,3.663837e-05,4.548069e-04
504,1.476852e-04,1.476852e-04
505,1.558178e-04,1.558178e-04
506,1.613039e-04,1.613039e-04
507,1.835016e-04,1.835016e-04
508,1.008999e-04,1.008999e-04
509,1.472853e-04,1.472853e-04
510,8.101852e-06,8.101852e-06
511,1.361064e-04,1.361064e-04
512,6.944444e-05,6.944444e-05
513,1.004100e-04,1.004100e-04
514,1.209661e-04,1.209661e-04
515,4.782517e-05,4.782517e-05
516,2.429783e-04,2.268191e-04
517,4.782517e-05,4.782517e-05
518,1.655034e-04,1.655034e-04
519,1.474853e-04,1.474853e-04
520,2.078609e-04,2.078609e-04
521,3.683721e-04,3.683721e-04
522,1.204075e-04,1.204075e-04
523,1.052189e-04,1.052189e-04
524,1.376471e-04,1.376471e-04
525,1.240079e-04,1.240079e-04
526,3.182870e-05,3.182870e-05
527,1.467253e-04,1.467253e-04
528,2.991938e-06,2.991938e-06
529,1.419858e-04,1.419858e-04
530,1.511349e-04,1.511349e-04
531,4.648569e-05,5.048077e-04
532,3.815937e-04,3.815937e-04
533,1.459754e-04,1.459754e-04
534,3.924647e-05,3.924647e-05
535,1.613039e-04,1.613039e-04
536,4.031218e-05,4.031218e-05
537,1.006299e-04,1.006299e-04
538,1.400060e-04,1.400060e-04
539,1.461354e-04,1.461354e-04
540,1.921793e-04,3.320161e-04
541,1.483185e-04,1.483185e-04
542,4.607105e-05,4.607105e-05
543,1.331019e-04,1.452236e-04
544,1.012899e-04,1.012899e-04
545,2.947083e-05,2.947083e-05
546,1.721428e-04,1.721428e-04
547,1.111851e-04,1.210670e-04
548,6.944444e-05,6.944444e-05
549,1.822338e-04,2.585650e-04
550,2.042484e-05,2.042484e-05
551,4.091844e-05,4.091844e-05
552,5.668934e-05,5.668934e-05
553,8.500557e-04,8.500557e-04
554,1.356864e-04,1.356864e-04
555,2.308910e-04,2.308910e-04
556,1.663834e-04,1.663834e-04
557,6.577734e-05,6.577734e-05
558,4.782517e-05,4.782517e-05
559,1.407959e-04,1.407959e-04
560,1.563844e-04,1.563844e-04
561,7.639085e-05,7.639085e-05
562,1.741493e-04,1.741493e-04
563,1.271873e-04,1.271873e-04
564,4.782517e-05,4.782517e-05
565,1.378262e-04,1.378262e-04
566,1.292371e-04,1.292371e-04
567,1.080764e-04,1.080764e-04
568,4.031218e-05,4.031218e-05
569,6.944444e-05,6.944444e-05
570,6.290235e-04,6.290235e-04
571,3.926186e-04,3.794175e-04
572,1.476191e-04,1.476191e-04
573,4.782517e-05,4.782517e-05
574,5.486935e-05,5.486935e-05
575,6.944444e-05,6.944444e-05
576,4.782517e-05,4.782517e-05
577,7.364813e-06,1.793444e-05
578,1.371742e-04,1.791521e-04
579,1.016898e-04,1.016898e-04
580,1.434857e-04,1.434857e-04
581,5.668934e-05,5.668934e-05
582,4.782517e-05,4.782517e-05
583,1.596140e-04,1.596140e-04
584,2.952570e-04,2.952570e-04
585,6.321330e-05,4.587838e-05
586,1.552845e-04,1.552845e-04
587,1.795220e-04,1.795220e-04
588,4.926108e-04,4.926108e-04
589,6.834010e-04,5.640705e-04
590,7.565471e-04,7.565471e-04
591,1.269373e-04,1.269373e-04
592,1.524948e-04,1.524948e-04
593,4.031218e-05,4.031218e-05
594,1.274873e-04,1.274873e-04
595,1.640636e-04,1.640636e-04
596,1.432848e-04,5.671296e-04
597,7.233796e-05,7.233796e-05
598,1.305869e-04,1.305869e-04
599,9.454553e-05,1.671833e-04
600,6.073710e-05,5.627179e-05
601,7.635028e-04,7.635028e-04
602,1.615838e-04,1.615838e-04
603,5.681281e-04,5.681281e-04
604,4.806393e-05,4.395925e-05
605,1.800820e-04,1.800820e-04
606,1.409059e-04,1.409059e-04
607,1.007899e-04,1.007899e-04
608,7.233796e-05,7.233796e-05
609,4.782517e-05,4.782517e-05
610,2.042484e-05,2.042484e-05
611,2.314815e-04,2.314815e-04
612,1.487051e-04,1.487051e-04
613,1.891985e-05,1.891985e-05
614,7.076540e-05,7.076540e-05
615,1.891985e-05,1.891985e-05
616,1.453079e-04,1.414136e-04
617,1.513149e-04,1.513149e-04
618,5.639936e-05,5.639936e-05
619,4.782517e-05,4.782517e-05
620,3.182870e-05,3.182870e-05
621,4.782517e-05,4.782517e-05
622,1.630415e-04,1.418858e-04
623,1.526436e-04,1.526436e-04
624,2.917208e-04,2.917208e-04
625,3.265767e-04,2.857200e-04
626,1.659834e-04,1.659834e-04
627,1.831417e-04,1.831417e-04
628,5.291005e-04,5.291005e-04
629,1.341533e-04,1.341533e-04
630,1.442256e-04,1.442256e-04
631,1.422025e-04,1.422025e-04
632,3.746254e-05,3.746254e-05
633,1.187294e-04,1.187294e-04
634,5.668934e-05,5.668934e-05
635,2.125964e-04,6.157635e-04
636,4.782517e-05,4.782517e-05
637,7.233796e-05,7.233796e-05
638,1.410259e-04,1.410259e-04
639,7.440476e-04,7.440476e-04
640,4.782517e-05,4.782517e-05
641,1.021324e-04,1.021324e-04
642,1.553645e-04,1.553645e-04
643,1.065953e-05,1.065953e-05
644,2.480159e-05,2.480159e-05
645,1.352665e-04,1.352665e-04
646,6.283069e-05,6.283069e-05
647,9.578239e-04,9.852217e-04
648,1.984127e-04,1.984127e-04
649,4.751462e-04,4.751462e-04
650,1.800220e-04,1.800220e-04
651,7.504727e-05,7.012429e-05
652,1.338468e-04,1.338468e-04
653,5.671296e-04,5.671296e-04
654,7.086168e-05,7.086168e-05
655,2.143347e-05,2.143347e-05
656,1.633170e-04,1.633170e-04
657,6.944444e-05,6.944444e-05
658,1.415858e-04,1.415858e-04
659,1.891985e-05,1.891985e-05
660,3.125000e-04,3.125000e-04
661,2.893519e-04,2.893519e-04
662,1.052189e-04,1.052189e-04
663,1.212379e-04,1.212379e-04
664,3.502533e-04,3.502533e-04
665,5.376270e-05,5.376270e-05
666,1.504883e-04,1.504883e-04
667,6.944444e-05,6.944444e-05
668,3.466233e-04,6.298874e-04
669,4.736005e-04,4.736005e-04
670,4.424148e-04,4.424148e-04
671,6.944444e-05,6.944444e-05
672,4.861111e-04,4.861111e-04
673,4.782517e-05,4.782517e-05
674,5.452989e-04,5.452989e-04
675,1.583175e-04,1.583175e-04
676,1.467853e-04,1.467853e-04
677,6.687025e-06,6.687025e-06
678,1.984127e-05,1.984127e-05
679,6.577734e-05,6.577734e-05
680,1.278872e-04,1.278872e-04
681,7.076540e-05,7.076540e-05
682,5.977656e-05,5.977656e-05
683,1.209879e-04,1.209879e-04
684,1.005299e-04,1.005299e-04
685,2.997656e-04,2.741411e-04
686,1.447855e-04,1.447855e-04
687,1.319068e-04,1.154536e-04
688,1.770623e-04,1.770623e-04
689,4.782517e-05,4.782517e-05
690,1.641503e-04,1.641503e-04
691,1.240079e-04,1.240079e-04
692,1.608239e-04,1.608239e-04
693,1.527847e-04,1.527847e-04
694,1.004100e-04,1.004100e-04
695,1.157407e-04,1.157407e-04
696,1.343317e-04,1.343291e-04
697,4.782517e-05,4.782517e-05
698,1.254475e-04,1.254475e-04
699,2.284903e-04,5.452989e-04
700,1.954805e-04,1.954805e-04
701,6.944444e-05,6.944444e-05
702,2.078609e-04,2.078609e-04
703,3.720238e-04,3.720238e-04
704,5.415053e-05,5.415053e-05
705,1.377162e-04,1.377162e-04
706,1.763424e-04,1.763424e-04
707,2.078609e-04,2.078609e-04
708,8.101852e-06,8.101852e-06
709,4.458637e-04,4.458637e-04
710,1.191318e-05,4.542791e-05
711,1.433057e-04,1.433057e-04
712,6.944444e-05,6.944444e-05
713,1.680232e-04,1.680232e-04
714,4.340278e-05,4.340278e-05
715,7.233796e-05,7.639085e-05
716,1.020898e-04,1.020898e-04
717,4.822531e-04,4.822531e-04
718,5.731922e-04,5.731922e-04
719,2.991938e-06,2.991938e-06
720,1.705329e-04,1.705329e-04
721,2.083333e-04,2.083333e-04
722,6.122972e-04,6.122972e-04
723,3.182870e-05,3.182870e-05
724,1.343317e-04,1.343291e-04
725,2.422914e-04,2.422914e-04
726,4.782517e-05,4.782517e-05
727,1.674833e-04,1.674833e-04
728,2.180623e-04,2.180623e-04
729,1.666500e-04,1.666500e-04
730,1.157407e-04,1.157407e-04
731,2.582587e-05,2.578213e-05
732,6.200397e-04,3.710575e-04
733,1.550791e-04,1.550791e-04
734,1.052189e-04,1.052189e-04
735,5.291005e-04,3.880071e-04
736,5.048077e-04,5.048077e-04
737,6.802721e-05,6.802721e-05
738,1.007999e-04,1.007999e-04
739,6.481481e-05,6.481481e-05
740,1.493406e-04,1.493406e-04
741,1.156990e-04,1.156990e-04
742,4.782517e-05,4.782517e-05
743,1.702730e-04,1.702730e-04
744,4.602496e-05,4.602496e-05
745,6.551631e-05,1.687831e-04
746,4.782517e-05,4.782517e-05
747,6.938388e-04,8.500557e-04
748,1.246032e-04,1.245789e-04
749,1.448255e-04,1.448255e-04
750,1.891985e-05,1.891985e-05
751,3.182870e-05,3.182870e-05
752,1.907618e-04,1.907618e-04
753,1.592341e-04,1.592341e-04
754,1.631637e-04,1.631637e-04
755,5.580357e-05,3.712304e-04
756,4.782517e-05,4.782517e-05
757,1.488651e-04,1.488651e-04
758,1.202957e-05,1.202957e-05
759,4.782517e-05,4.782517e-05
760,1.488951e-04,1.488951e-04
761,6.283069e-05,6.283069e-05
762,1.530847e-04,1.530847e-04
763,6.484689e-04,6.484689e-04
764,1.273473e-04,1.273473e-04
765,6.122972e-04,6.122972e-04
766,1.151163e-04,1.151163e-04
767,4.160158e-05,4.160158e-05
768,1.183482e-04,1.183482e-04
769,1.388661e-04,1.388661e-04
770,7.054674e-05,1.866480e-04
771,1.608173e-04,1.608173e-04
772,1.012731e-04,2.463054e-04
773,5.787037e-04,5.787037e-04
774,4.920950e-05,4.920950e-05
775,1.547345e-04,1.547345e-04
776,1.185493e-04,1.181676e-04
777,6.944444e-05,6.944444e-05
778,6.908717e-05,6.908717e-05
779,1.284072e-04,1.284072e-04
780,5.358368e-05,1.611628e-04
781,6.235828e-05,6.235828e-05
782,1.516515e-04,1.516515e-04
783,1.187117e-04,1.187117e-04
784,4.782517e-05,4.782517e-05
785,5.814292e-05,5.814292e-05
786,1.503850e-04,1.503850e-04
787,2.729117e-06,8.465695e-06
788,1.399760e-04,1.399760e-04
789,1.500350e-04,1.500350e-04
790,6.944444e-05,6.944444e-05
791,6.577734e-05,6.577734e-05
792,1.157407e-04,1.157407e-04
793,1.296270e-04,1.296270e-04
794,1.599840e-04,1.599840e-04
795,1.563044e-04,1.563044e-04
796,1.409118e-04,1.409118e-04
797,9.090909e-04,9.090909e-04
798,1.033230e-04,1.033230e-04
799,1.541513e-04,1.541513e-04
800,1.666500e-04,1.666500e-04
801,2.551604e-04,2.551604e-04
802,1.151163e-04,1.151163e-04
803,4.782517e-05,4.782517e-05
804,2.040816e-04,2.728175e-04
805,1.611839e-04,1.611839e-04
806,4.565483e-05,4.565483e-05
807,1.493406e-04,1.493406e-04
808,1.214365e-04,1.214365e-04
809,6.944444e-05,6.944444e-05
810,1.151737e-04,1.151737e-04
811,1.343317e-04,1.343291e-04
812,1.157407e-04,1.157407e-04
813,4.782517e-05,4.782517e-05
814,1.783022e-04,1.783022e-04
815,1.008259e-04,1.008259e-04
816,1.430284e-04,1.430284e-04
817,3.301321e-05,3.301321e-05
818,6.123849e-05,6.123849e-05
819,1.623538e-04,1.623538e-04
820,1.607839e-04,1.607839e-04
821,1.571043e-04,1.571043e-04
822,2.361848e-05,2.361848e-05
823,6.897030e-05,6.587398e-05
824,7.086168e-05,7.086168e-05
825,1.661034e-04,1.661034e-04
826,6.944444e-05,6.944444e-05
827,1.237476e-04,1.122807e-04
828,1.492651e-04,1.492651e-04
829,7.233796e-05,7.233796e-05
830,5.028449e-05,5.028449e-05
831,1.339166e-04,1.339166e-04
832,1.462254e-04,1.462254e-04
833,1.373863e-04,1.373863e-04
834,7.233796e-05,7.233796e-05
