pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
CDH1->-RUNX1,2,1,15.000000,15,,4.961601e-02
CDH1->-NCOR1,2,1,15.000000,15,,1.619204e-02
TP53->-ARID2,2,1,15.000000,15,,3.339778e-04
TP53->-PIK3R1,2,1,15.000000,15,,2.481371e-03
PIK3CA->-TBX3,2,1,14.500000,14,,5.882460e-01
ARID1A->-PIK3CA,2,1,14.500000,14,,8.311777e-01
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,5,,5.175797e-02
PIK3CA->-KMT2D,2,1,14.333333,14,,1.483092e-02
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,,1.031967e-02
TP53->-ATR,2,1,14.000000,13,,2.279463e-03
TP53->-PTPRD,2,1,13.903458,13,,4.323798e-04
TP53->-RUNX1,2,1,13.500000,13,,4.070058e-02
TP53->-BRCA2,2,1,13.500000,13,,5.424129e-04
TP53->-NSD1,2,1,13.000000,12,,7.452572e-04
PIK3CA->-ATR,2,1,13.000000,12,,1.686714e-02
TP53->-KMT2A,2,1,13.000000,13,,3.478101e-04
CDH1->-ESR1,2,1,13.000000,13,,5.859936e-02
PIK3CA->-PTEN,2,1,13.000000,13,,3.021707e-01
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,,8.156549e-04
TP53->-CREBBP,2,1,12.666667,12,,1.643268e-03
TP53->-STAG2,2,1,12.500000,12,,5.553297e-03
TP53->-FLT4,2,1,12.000000,12,,3.368208e-04
PIK3CA->-SPEN,2,1,12.000000,12,,2.478774e-02
TP53->-APC,2,1,12.000000,12,,4.644337e-04
MEN1->-GATA3,2,1,12.000000,12,,2.441406e-04
NF1->-PIK3CA,2,1,12.000000,12,,2.364378e-01
NF1->-TP53,2,1,12.000000,12,,9.745957e-01
PTEN->-PIK3CA,2,1,11.900000,11,,6.118908e-01
TP53->-ALK,2,1,11.697406,11,,5.598695e-04
TP53->-TBX3,2,1,11.505208,11,,5.941857e-02
PTEN->-TP53,2,1,11.500000,11,,9.997823e-01
MAP3K1->-GATA3,2,1,11.500000,11,,5.124955e-01
CDH1->-CBFB,2,1,11.500000,11,,2.268278e-01
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,,6.345300e-03
FOXA1->-PIK3CA,2,1,11.500000,11,,9.925857e-01
TP53->-ESR1,2,1,11.400000,11,,1.591698e-03
TP53->-FOXA1,2,1,11.170962,10,,5.999236e-02
PIK3CA->-PTPRT,2,1,11.076369,10,,2.553611e-02
PIK3CA->-ATM,2,1,11.000000,11,,1.391321e-01
PIK3CA->-RICTOR,2,1,11.000000,10,,2.338463e-03
TP53->-ATM,2,1,11.000000,11,,4.474793e-04
TP53->-CDKN2A,2,1,11.000000,11,,8.394773e-03
PIK3CA->-RB1,2,1,11.000000,11,,2.076074e-01
TP53->-FBXW7,2,1,11.000000,11,,2.032589e-03
TP53->-ERBB3,2,1,11.000000,11,,3.410889e-04
TP53->-SETD2,2,1,10.750000,10,,5.409954e-04
TP53->-NOTCH4,2,1,10.697674,10,,4.069275e-04
PIK3CA->-NOTCH4,2,1,10.666667,10,,1.754721e-02
TP53->-PTPRS,2,1,10.665753,10,,3.900977e-04
GATA3->-MAP3K1,2,1,10.500000,10,,6.754059e-01
ESR1->-GATA3,2,1,10.500000,10,,2.592214e-01
PIK3CA->-KMT2A,2,1,10.500000,10,,3.975348e-02
TP53->-EPHA5,2,1,10.359794,10,,3.592557e-03
GATA3->-ARID1A,2,1,10.333333,10,,3.909876e-01
TP53->-EP300,2,1,10.256098,10,,3.410847e-03
TP53->-MED12,2,1,10.230067,9,,2.928350e-02
TP53->-CARD11,2,1,10.000000,10,,1.767666e-03
TP53->-ATRX,2,1,10.000000,10,,5.649578e-04
TP53->-NOTCH2,2,1,10.000000,10,,5.625067e-04
TP53->-BARD1,2,1,10.000000,10,,3.633843e-04
TP53->-ARID1B,2,1,10.000000,10,,1.442598e-02
CDH1->-PTEN,2,1,10.000000,10,,2.109243e-01
ERBB2->-CDH1,2,1,10.000000,10,,9.412711e-01
TP53->-MAP2K4,2,1,10.000000,10,,1.228540e-01
CDH1->-GATA3,2,1,10.000000,10,,7.762396e-03
PIK3CA->-CREBBP,2,1,9.666667,9,,1.147949e-01
PIK3CA->-NF1,2,1,9.666667,9,,7.249336e-01
TP53->-PTPRT,2,1,9.576369,9,,2.628141e-03
PIK3CA->-FLT4,2,1,9.500000,9,,2.847311e-02
TP53->-ARID5B,2,1,9.500000,9,,1.767101e-03
KMT2C->-MAP3K1,2,1,9.500000,9,,3.607995e-01
ERBB2->-PIK3CA,2,1,9.500000,9,,4.188550e-01
PIK3CA->-MAP2K4,2,1,9.500000,9,,9.358532e-01
TP53->-SPEN,2,1,9.400000,9,,3.699644e-02
TP53->-EPHB1,2,1,9.000000,9,,1.290939e-03
CDH1->-MAP2K4,2,1,9.000000,9,,1.785747e-02
ARID1A->-GATA3,2,1,9.000000,9,,5.714500e-01
AKT1->-CDH1,2,1,9.000000,9,,3.675928e-01
PTEN->-NF1,2,1,9.000000,9,,1.958569e-02
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,,5.955071e-03
AKT1->-GATA3,2,1,9.000000,9,,5.282738e-03
TP53->-ERCC5,2,1,9.000000,9,,6.030109e-04
TP53->-SF3B1,2,1,9.000000,9,,7.275132e-04
TP53->-ZFHX3,2,1,9.000000,9,,1.098608e-02
KMT2C->-GATA3,2,1,9.000000,9,,2.378185e-01
TP53->-POLE,2,1,9.000000,9,,5.358087e-04
PIK3CA->-POLE,2,1,9.000000,9,,2.389041e-03
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,,4.821566e-04
TP53->-TET2,2,1,9.000000,9,,6.006014e-04
TP53->-RICTOR,2,1,8.678626,8,,5.615858e-04
PIK3CA->-MED12,2,1,8.563401,7,,1.861723e-01
PTEN->-KMT2C,2,1,8.500000,8,,9.348189e-03
MEN1->-PIK3CA,2,1,8.500000,8,,8.316450e-02
TP53->-ROS1,2,1,8.500000,8,,5.189474e-02
PIK3CA->-ARID2,2,1,8.500000,8,,9.418391e-02
TP53->-ANKRD11,2,1,8.500000,8,,1.158633e-03
PIK3CA->-CDKN1B,2,1,8.500000,7,,6.952171e-01
MAP3K1->-KMT2C,2,1,8.500000,8,,5.529611e-01
TBX3->-CDH1,2,1,8.466667,8,,9.537403e-01
PIK3CA->-PTPRD,2,1,8.403458,8,,1.745112e-03
TP53->-TSC2,2,1,8.359794,8,,1.345785e-02
ATM->-PIK3CA,2,1,8.251111,8,,6.123130e-01
TP53->-BRCA1,2,1,8.169400,7,,3.798816e-02
PIK3CA->-PTCH1,2,1,8.000000,8,,7.130960e-03
CDH1->-CREBBP,2,1,8.000000,8,,3.524904e-02
RB1->-TP53,2,1,8.000000,8,,9.844604e-01
PIK3CA->-ZFHX3,2,1,8.000000,8,,2.270432e-01
CDH1->-AKT1,2,1,8.000000,8,,5.596228e-01
NCOR1->-TP53,2,1,8.000000,8,,9.658638e-01
RUNX1->-PIK3CA,2,1,8.000000,8,,9.772924e-01
TP53->-BAP1,2,1,8.000000,8,,6.105587e-03
RUNX1->-CDH1,2,1,8.000000,8,,9.079802e-01
CBFB->-MAP3K1,2,1,8.000000,8,,3.889509e-02
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,,2.061855e-04
CDH1->-APC,2,1,8.000000,8,,2.742790e-03
CDH1->-BRCA2,2,1,8.000000,8,,7.092258e-02
CDH1->-NF1,2,1,8.000000,8,,2.069952e-01
PTEN->-CDH1,2,1,8.000000,8,,5.618912e-01
KMT2C->-TP53,2,1,8.000000,8,,9.975389e-01
PTEN->-MAP3K1,2,1,8.000000,8,,4.588228e-02
CDH1->-PTPRD,2,1,7.986220,7,,2.607928e-02
PIK3CA->-PTPRS,2,1,7.680934,7,,1.129057e-01
PIK3CA->-ERBB2,2,1,7.666667,7,,7.755795e-01
TP53->-NOTCH1,2,1,7.664787,7,,7.318704e-03
PIK3CA->-DICER1,2,1,7.500000,7,,5.655497e-03
FOXA1->-MAP3K1,2,1,7.500000,7,,1.914125e-01
PIK3CA->-MGA,2,1,7.500000,7,,3.970187e-01
CTCF->-PIK3CA,2,1,7.326531,7,,1.502344e-01
CDH1->-SPEN,2,1,7.266667,7,,1.271211e-01
MAP3K1->-ARID1A,2,1,7.000000,7,,8.766349e-02
TP53->-KDM6A,2,1,7.000000,7,,3.675523e-02
PIK3CA->-BRCA2,2,1,7.000000,7,,1.233792e-01
CDH1->-EPHB1,2,1,7.000000,7,,2.850828e-03
TP53->-GRIN2A,2,1,7.000000,7,,2.108527e-03
MAP2K4->-GATA3,2,1,7.000000,7,,4.214683e-02
GATA3->-TP53,2,1,7.000000,6,,9.848497e-01
TP53->-DNMT1,2,1,7.000000,7,,1.070760e-03
PIK3CA->-DNMT3A,2,1,7.000000,7,,1.887710e-02
GATA3->-SPEN,2,1,7.000000,7,,1.705323e-01
CBFB->-CDH1,2,1,7.000000,7,,8.662915e-01
PIK3CA->-MDC1,2,1,7.000000,7,,8.700864e-02
CDH1->-KMT2A,2,1,7.000000,7,,3.459826e-02
RB1->-PIK3CA,2,1,7.000000,7,,8.592867e-01
PIK3CA->-BCOR,2,1,7.000000,7,,8.892418e-02
CDH1->-KMT2D,2,1,7.000000,7,,1.458531e-02
NCOR1->-GATA3,2,1,7.000000,7,,1.347065e-02
TP53->-PDGFRA,2,1,7.000000,7,,6.737902e-03
TP53->-MDC1,2,1,7.000000,7,,2.635056e-02
TP53->-BCOR,2,1,7.000000,7,,1.423586e-03
CDH1->-ERBB3,2,1,7.000000,7,,3.248548e-02
TP53->-PALB2,2,1,7.000000,7,,4.201009e-03
TP53->-INSR,2,1,7.000000,7,,3.578308e-03
TP53->-DDR2,2,1,7.000000,7,,4.809622e-03
TP53->-PIK3C2G,2,1,7.000000,7,,6.342492e-04
PIK3CA->-KDR,2,1,6.951220,6,,5.348156e-02
TP53->-SOX17,2,1,6.666667,6,,3.029594e-02
PTEN->-PIK3R1,2,1,6.666667,6,,8.123974e-02
MAP2K4->-TP53,2,1,6.666667,6,,8.027390e-01
TP53->-PIK3CG,2,1,6.666667,6,,9.572976e-03
CDH1->-PTPRS,2,1,6.665753,6,,2.536122e-02
PIK3CA->-EPHA5,2,1,6.639344,6,,6.572068e-02
PIK3CA->-PIK3C2G,2,1,6.611111,6,,3.226913e-02
PIK3CA->-ANKRD11,2,1,6.523810,5,,2.892806e-01
PIK3CA->-ARID5B,2,1,6.500000,6,,5.076384e-02
MAP3K1->-ERBB3,2,1,6.500000,6,,1.391346e-02
MAP3K1->-TBX3,2,1,6.500000,6,,1.264166e-01
PIK3CA->-RAD50,2,1,6.500000,6,,7.947979e-02
PIK3CA->-NSD1,2,1,6.500000,6,,1.728292e-01
TP53->-MTOR,2,1,6.500000,6,,3.180109e-02
ESR1->-ARID1A,2,1,6.500000,6,,1.178876e-01
CDH1->-SETD2,2,1,6.500000,6,,4.652778e-02
CDKN1B->-PIK3CA,2,1,6.500000,6,,8.454922e-01
PIK3CA->-CARD11,2,1,6.500000,6,,2.973383e-02
CDH1->-FAT1,2,1,6.500000,6,,7.042148e-02
TP53->-MGA,2,1,6.500000,6,,4.530260e-02
PIK3CA->-ROS1,2,1,6.500000,6,,1.458446e-01
PIK3CA->-AR,2,1,6.363636,6,,1.912838e-01
ATM->-GATA3,2,1,6.352140,6,,6.229507e-02
PIK3CA->-IGF1R,2,1,6.219844,5,,6.054736e-02
TP53->-IGF1R,2,1,6.166667,5,,2.027435e-02
GATA3->-ESR1,2,1,6.166667,5,,9.642656e-01
PIK3CA->-PLK2,2,1,6.000000,5,,9.607030e-02
TP53->-RECQL4,2,1,6.000000,6,,1.708805e-02
TP53->-PIK3CB,2,1,6.000000,6,,2.909083e-03
CDH1->-RICTOR,2,1,6.000000,6,,1.043125e-02
PIK3CA->-ERBB3,2,1,6.000000,6,,2.912672e-01
TP53->-DNMT3A,2,1,6.000000,6,,8.842111e-02
TP53->-DOT1L,2,1,6.000000,6,,1.364617e-02
PIK3CA->-MTOR,2,1,6.000000,6,,2.067363e-02
KMT2C->-NCOR1,2,1,6.000000,6,,8.142100e-02
TP53->-RAD50,2,1,6.000000,6,,1.303716e-02
TP53->-STK11,2,1,6.000000,6,,3.189805e-02
PIK3CA->-CIC,2,1,6.000000,6,,1.015684e-02
PIK3CA->-MST1R,2,1,6.000000,6,,1.263716e-03
PIK3CA->-FGFR2,2,1,6.000000,6,,2.784469e-02
PIK3CA->-EPHB1,2,1,6.000000,6,,4.271051e-02
AKT1->-MAP3K1,2,1,6.000000,6,,2.322917e-02
ZFHX3->-PIK3CA,2,1,6.000000,6,,6.410914e-01
MAP3K1->-TP53,2,1,6.000000,6,,9.965118e-01
PIK3CA->-NUP93,2,1,6.000000,6,,3.541347e-02
GATA3->-KMT2C,2,1,6.000000,6,,8.010817e-01
TP53->-HNF1A,2,1,6.000000,6,,4.495039e-02
MGA->-PIK3CA,2,1,6.000000,5,,7.915065e-01
TP53->-KDR,2,1,6.000000,6,,9.623042e-02
GATA3->-CDKN1B,2,1,6.000000,6,,1.227679e-02
CBFB->-TP53,2,1,6.000000,6,,8.574383e-02
CDH1->-PTCH1,2,1,6.000000,6,,5.901170e-02
ESR1->-CDH1,2,1,6.000000,6,,9.542701e-01
PIK3CA->-CBFB,2,1,6.000000,6,,9.999931e-01
TP53->-NOTCH3,2,1,6.000000,6,,2.201968e-02
PIK3CA->-APC,2,1,6.000000,6,,2.098349e-01
ARID1A->-KMT2C,2,1,6.000000,6,,5.233756e-01
CDH1->-RB1,2,1,6.000000,6,,4.825481e-02
STK11->-PIK3CA,2,1,6.000000,6,,1.963010e-01
KMT2C->-FAT1,2,1,6.000000,6,,1.224305e-01
NOTCH1->-PIK3CA,2,1,6.000000,6,,3.314434e-01
CDH1->-ATRX,2,1,6.000000,6,,2.407704e-02
TP53->-TP63,2,1,6.000000,6,,5.546961e-03
PIK3CA->-STAG2,2,1,6.000000,6,,5.077845e-01
PTEN->-ARID1A,2,1,6.000000,6,,1.792899e-02
TP53->-NBN,2,1,6.000000,6,,5.136829e-03
PIK3CA->-NOTCH1,2,1,6.000000,6,,3.366166e-01
TP53->-RPTOR,2,1,6.000000,6,,8.459958e-03
PTEN->-SF3B1,2,1,5.904762,5,,3.193359e-01
PIK3CA->-ALK,2,1,5.900576,5,,1.686388e-01
TBX3->-TP53,2,1,5.750000,5,,9.208995e-01
PIK3CA->-BAP1,2,1,5.666667,5,,1.875000e-01
PIK3CA->-TET1,2,1,5.666667,5,,2.633996e-01
TP53->-KDM5A,2,1,5.665753,5,,4.297147e-02
TP53->-JAK3,2,1,5.665753,5,,5.119541e-02
PIK3CA->-PARP1,2,1,5.500000,5,,4.632237e-02
PIK3CA->-ATRX,2,1,5.500000,5,,4.804411e-01
PIK3CA->-HIST1H1C,2,1,5.500000,5,,1.571592e-01
STAG2->-PIK3CA,2,1,5.500000,5,,7.268152e-01
TP53->-TERT,2,1,5.500000,5,,1.064491e-01
ARID2->-GATA3,2,1,5.500000,5,,1.468750e-01
TP53->-MAP3K13,2,1,5.500000,5,,4.627348e-02
PIK3CA->-SETD2,2,1,5.500000,5,,4.872297e-01
KMT2C->-ARID1A,2,1,5.470588,5,,7.381617e-01
PIK3CA->-EP300,2,1,5.451220,5,,3.648301e-01
TP53->-XPO1,2,1,5.359794,5,,3.174228e-02
MAP3K1->-NCOR1,2,1,5.333333,5,,3.744978e-01
PIK3CA->-TET2,2,1,5.333333,5,,3.619172e-01
TP53->-ERBB4,2,1,5.000000,5,,2.988289e-02
TP53->-PBRM1,2,1,5.000000,5,,1.441192e-01
PIK3CA->-ERCC4,2,1,5.000000,5,,2.341434e-02
ARID2->-ARID1A,2,1,5.000000,5,,2.541414e-01
ERBB2->-TBX3,2,1,5.000000,5,,2.053016e-01
MAP3K1->-NOTCH4,2,1,5.000000,5,,1.661946e-02
MEN1->-KMT2C,2,1,5.000000,5,,6.265446e-02
TP53->-ERBB2,2,1,5.000000,5,,5.177085e-01
ERBB2->-KMT2C,2,1,5.000000,5,,1.592173e-01
TP53->-PARP1,2,1,5.000000,5,,1.293778e-02
TP53->-AXIN2,2,1,5.000000,5,,2.287023e-03
TP53->-GLI1,2,1,5.000000,5,,4.208883e-03
NCOR1->-MED12,2,1,5.000000,5,,1.546463e-02
PIK3CA->-BLM,2,1,5.000000,5,,6.553959e-02
KMT2C->-CDH1,2,1,5.000000,5,,9.997036e-01
TP53->-POLD1,2,1,5.000000,5,,3.211818e-03
AKT1->-NOTCH2,2,1,5.000000,5,,3.979328e-03
KMT2D->-PIK3CA,2,1,5.000000,5,,9.764007e-01
AKT1->-KMT2C,2,1,5.000000,5,,1.734266e-01
ARID1B->-PIK3CA,2,1,5.000000,5,,1.893042e-01
GPS2->-PIK3CA,2,1,5.000000,5,,2.292993e-01
CDH1->-NSD1,2,1,5.000000,5,,2.688746e-02
CHEK2->-PIK3CA,2,1,5.000000,5,,8.237492e-02
GATA3->-EGFR,2,1,5.000000,5,,3.125000e-02
TP53->-EPHA7,2,1,5.000000,5,,3.465976e-02
TP53->-BRD4,2,1,5.000000,5,,1.646257e-02
TP53->-TCF7L2,2,1,5.000000,5,,1.969344e-02
ESR1->-MAP3K1,2,1,5.000000,5,,4.872412e-01
NF1->-PIK3R1,2,1,5.000000,5,,1.423026e-01
CREBBP->-KMT2C,2,1,5.000000,5,,5.244874e-02
CDH1->-IKZF1,2,1,5.000000,5,,1.562500e-02
GATA3->-TBX3,2,1,5.000000,5,,1.204160e-01
CDH1->-MED12,2,1,5.000000,5,,8.265772e-02
PIK3CA->-TERT,2,1,5.000000,5,,1.178913e-02
PIK3CA->-GRIN2A,2,1,5.000000,5,,1.314484e-01
FOXA1->-GATA3,2,1,5.000000,5,,4.498698e-01
ERBB2->-TP53,2,1,5.000000,5,,5.150319e-01
ERBB2->-RUNX1,2,1,5.000000,5,,1.875000e-01
TP53->-CEBPA,2,1,5.000000,5,,2.083333e-02
NCOR1->-RUNX1,2,1,5.000000,5,,3.632812e-01
TP53->-JAK1,2,1,5.000000,5,,2.873765e-01
NCOR1->-CDH1,2,1,5.000000,5,,9.923574e-01
MAP2K4->-PTEN,2,1,5.000000,5,,2.604117e-01
TP53->-CIC,2,1,5.000000,5,,8.903885e-02
TP53->-SMARCA4,2,1,5.000000,5,,1.747591e-01
PIK3CA->-KRAS,2,1,5.000000,5,,2.320571e-01
TP53->-PIK3R2,2,1,5.000000,5,,1.388889e-02
RUNX1->-TP53,2,1,5.000000,5,,9.789317e-01
PTPRS->-PIK3CA,2,1,5.000000,5,,5.019017e-01
TP53->-TET1,2,1,5.000000,5,,8.426339e-02
CBFB->-NCOR1,2,1,5.000000,5,,2.722222e-02
CDH1->-DNMT1,2,1,5.000000,5,,3.125000e-02
CDH1->-XPO1,2,1,5.000000,5,,3.113678e-02
AKT1->-MAP2K4,2,1,5.000000,5,,9.077381e-02
PIK3CA->-GLI1,2,1,5.000000,5,,9.532315e-03
CBFB->-AKT1,2,1,5.000000,5,,2.715326e-01
PIK3CA->-BRIP1,2,1,5.000000,5,,3.903103e-02
ARID1A->-IKZF1,2,1,5.000000,5,,1.205848e-02
TP53->-RAF1,2,1,5.000000,5,,2.696663e-03
TP53->-MET,2,1,5.000000,5,,5.271614e-03
CDH1->-STAG2,2,1,5.000000,5,,2.147201e-02
PIK3R1->-TP53,2,1,5.000000,5,,9.661481e-01
CDH1->-RAD50,2,1,5.000000,5,,1.948864e-02
PTEN->-GRIN2A,2,1,5.000000,5,,1.220096e-02
TP53->-IRF4,2,1,5.000000,5,,6.740462e-03
TP53->-TSC1,2,1,5.000000,5,,8.879456e-02
TP53->-ARAF,2,1,5.000000,5,,2.354076e-02
TP53->-TRAF2,2,1,5.000000,5,,9.222671e-03
TP53->-KIT,2,1,5.000000,5,,3.158480e-03
PIK3CA->-DNMT1,2,1,5.000000,5,,1.287071e-02
TP53->-FGFR4,2,1,5.000000,5,,2.867154e-03
