pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
AKT1->-TP53,2,1,19.000000,19,,1.258357e-04
TP53->-CDH1,2,1,19.000000,19,,8.256833e-01
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,,5.218387e-02
CDH1->-ERBB2,2,1,18.928571,19,,8.906300e-02
CDH1->-FOXA1,2,1,18.665753,19,,1.561710e-03
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,,3.471039e-04
TP53->-NCOR1,2,1,18.661458,19,,1.908322e-02
PIK3CA->-RUNX1,2,1,18.600000,19,,2.603381e-02
TP53->-FAT1,2,1,18.000000,18,,6.004456e-04
CDH1->-TBX3,2,1,17.500000,18,,4.660824e-02
TP53->-GATA3,2,1,17.256098,17,,5.557709e-02
MAP2K4->-PIK3CA,2,1,17.166667,18,,5.069070e-02
PIK3CA->-NCOR1,2,1,17.100000,18,,3.652005e-01
TBX3->-PIK3CA,2,1,17.000000,17,,3.324457e-01
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,,7.384128e-02
TP53->-ARID1A,2,1,17.000000,18,,1.434408e-03
ESR1->-PIK3CA,2,1,16.500000,17,,9.532763e-01
CDH1->-ARID1A,2,1,16.100000,17,,4.811019e-03
CDH1->-ARID1A CDH1->-PIK3CA PIK3CA->-ARID1A,3,3,4.500000,5,,8.317586e-02
NCOR1->-PIK3CA,2,1,16.000000,16,,6.311209e-01
CDH1->-RUNX1,2,1,15.000000,15,,9.866655e-02
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,4.600000,5,,2.938375e-02
CDH1->-NCOR1,2,1,15.000000,15,,2.027715e-02
TP53->-ARID2,2,1,15.000000,15,,3.374123e-04
TP53->-PIK3R1,2,1,15.000000,15,,8.441739e-03
PIK3CA->-TBX3,2,1,14.500000,15,,6.044218e-01
ARID1A->-PIK3CA,2,1,14.500000,15,,8.952728e-01
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,6,,2.430824e-02
PIK3CA->-KMT2D,2,1,14.333333,14,,3.571195e-02
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,,1.383915e-02
TP53->-ATR,2,1,14.000000,15,,6.626214e-04
TP53->-PTPRD,2,1,13.903458,14,,4.429334e-04
TP53->-RUNX1,2,1,13.500000,14,,3.183853e-02
TP53->-BRCA2,2,1,13.500000,14,,5.823305e-04
TP53->-NSD1,2,1,13.000000,14,,3.403930e-04
PIK3CA->-ATR,2,1,13.000000,14,,1.980499e-03
TP53->-KMT2A,2,1,13.000000,13,,5.172926e-04
CDH1->-ESR1,2,1,13.000000,13,,7.657066e-02
PIK3CA->-PTEN,2,1,13.000000,13,,5.457876e-01
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,,1.988521e-03
TP53->-CREBBP,2,1,12.666667,13,,2.558162e-03
TP53->-STAG2,2,1,12.500000,13,,4.076525e-03
TP53->-FLT4,2,1,12.000000,12,,4.666963e-04
PIK3CA->-SPEN,2,1,12.000000,12,,6.454587e-02
TP53->-APC,2,1,12.000000,12,,1.670602e-03
MEN1->-GATA3,2,1,12.000000,12,,2.441406e-04
NF1->-PIK3CA,2,1,12.000000,12,,3.524617e-01
NF1->-TP53,2,1,12.000000,12,,9.905974e-01
PTEN->-PIK3CA,2,1,11.900000,12,,6.927566e-01
TP53->-ALK,2,1,11.697406,12,,3.977203e-04
TP53->-TBX3,2,1,11.505208,12,,8.233075e-02
PTEN->-TP53,2,1,11.500000,12,,9.999115e-01
MAP3K1->-GATA3,2,1,11.500000,12,,4.691655e-01
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,6,,3.311150e-02
CDH1->-CBFB,2,1,11.500000,12,,1.735718e-01
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,,7.647681e-03
FOXA1->-PIK3CA,2,1,11.500000,12,,9.934918e-01
TP53->-ESR1,2,1,11.400000,11,,1.317068e-02
TP53->-FOXA1,2,1,11.170962,12,,2.797313e-02
PIK3CA->-PTPRT,2,1,11.076369,12,,5.614521e-03
PIK3CA->-ATM,2,1,11.000000,11,,3.217111e-01
PIK3CA->-RICTOR,2,1,11.000000,12,,8.642851e-04
TP53->-ATM,2,1,11.000000,11,,1.678972e-03
TP53->-CDKN2A,2,1,11.000000,11,,1.902803e-02
PIK3CA->-RB1,2,1,11.000000,11,,2.419898e-01
TP53->-FBXW7,2,1,11.000000,11,,6.808046e-03
TP53->-ERBB3,2,1,11.000000,11,,3.628284e-04
TP53->-SETD2,2,1,10.750000,11,,4.388039e-04
TP53->-NOTCH4,2,1,10.697674,11,,3.525072e-04
PIK3CA->-NOTCH4,2,1,10.666667,11,,7.279191e-03
TP53->-PTPRS,2,1,10.665753,11,,3.764502e-04
GATA3->-MAP3K1,2,1,10.500000,11,,6.326817e-01
ESR1->-GATA3,2,1,10.500000,11,,2.329224e-01
PIK3CA->-KMT2A,2,1,10.500000,11,,3.703014e-02
TP53->-EPHA5,2,1,10.359794,10,,1.565769e-02
GATA3->-ARID1A,2,1,10.333333,10,,5.563114e-01
TP53->-EP300,2,1,10.256098,10,,1.868499e-02
TP53->-MED12,2,1,10.230067,11,,2.909590e-03
TP53->-CARD11,2,1,10.000000,10,,4.404455e-03
TP53->-ATRX,2,1,10.000000,10,,2.663615e-03
TP53->-NOTCH2,2,1,10.000000,10,,1.202750e-03
TP53->-BARD1,2,1,10.000000,10,,5.457375e-04
TP53->-ARID1B,2,1,10.000000,10,,5.415387e-02
CDH1->-PTEN,2,1,10.000000,10,,3.641722e-01
ERBB2->-CDH1,2,1,10.000000,10,,9.753365e-01
TP53->-MAP2K4,2,1,10.000000,10,,2.819051e-01
CDH1->-GATA3,2,1,10.000000,10,,1.806756e-02
PIK3CA->-CREBBP,2,1,9.666667,10,,1.379732e-01
PIK3CA->-NF1,2,1,9.666667,10,,6.829826e-01
TP53->-PTPRT,2,1,9.576369,10,,3.292292e-03
PIK3CA->-FLT4,2,1,9.500000,10,,1.584568e-02
TP53->-ARID5B,2,1,9.500000,10,,5.730268e-04
KMT2C->-MAP3K1,2,1,9.500000,10,,4.682466e-01
ERBB2->-PIK3CA,2,1,9.500000,10,,3.872983e-01
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.500000,5,,2.385949e-02
PIK3CA->-MAP2K4,2,1,9.500000,10,,9.261361e-01
TP53->-SPEN,2,1,9.400000,9,,7.475337e-02
TP53->-EPHB1,2,1,9.000000,9,,2.163341e-03
CDH1->-MAP2K4,2,1,9.000000,9,,5.773079e-02
ARID1A->-GATA3,2,1,9.000000,9,,7.194228e-01
AKT1->-CDH1,2,1,9.000000,9,,4.836349e-01
PTEN->-NF1,2,1,9.000000,9,,2.850446e-02
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,,9.074098e-03
AKT1->-GATA3,2,1,9.000000,9,,2.905273e-02
TP53->-ERCC5,2,1,9.000000,9,,1.737325e-03
TP53->-SF3B1,2,1,9.000000,9,,1.394400e-03
TP53->-ZFHX3,2,1,9.000000,9,,5.720101e-02
KMT2C->-GATA3,2,1,9.000000,9,,2.997594e-01
TP53->-POLE,2,1,9.000000,9,,6.192759e-04
PIK3CA->-POLE,2,1,9.000000,9,,5.051769e-03
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,,5.072937e-04
TP53->-TET2,2,1,9.000000,9,,1.064427e-03
TP53->-RICTOR,2,1,8.678626,9,,4.508334e-04
PIK3CA->-MED12,2,1,8.563401,10,,1.401064e-02
PTEN->-KMT2C,2,1,8.500000,9,,7.004405e-03
MEN1->-PIK3CA,2,1,8.500000,9,,6.714133e-02
TP53->-ROS1,2,1,8.500000,9,,3.743527e-02
PIK3CA->-ARID2,2,1,8.500000,9,,5.424640e-02
TP53->-ANKRD11,2,1,8.500000,9,,1.560500e-03
PIK3CA->-CDKN1B,2,1,8.500000,10,,3.049033e-01
MAP3K1->-KMT2C,2,1,8.500000,9,,6.476660e-01
TBX3->-CDH1,2,1,8.466667,8,,9.866391e-01
PIK3CA->-PTPRD,2,1,8.403458,8,,1.068724e-02
TP53->-TSC2,2,1,8.359794,8,,4.012826e-02
ATM->-PIK3CA,2,1,8.251111,8,,8.179935e-01
TP53->-BRCA1,2,1,8.169400,9,,3.713862e-03
PIK3CA->-PTCH1,2,1,8.000000,8,,1.647474e-02
CDH1->-CREBBP,2,1,8.000000,8,,8.257965e-02
RB1->-TP53,2,1,8.000000,8,,9.948684e-01
PIK3CA->-ZFHX3,2,1,8.000000,8,,3.955647e-01
CDH1->-AKT1,2,1,8.000000,8,,6.709239e-01
NCOR1->-TP53,2,1,8.000000,8,,9.863796e-01
RUNX1->-PIK3CA,2,1,8.000000,8,,9.905004e-01
TP53->-BAP1,2,1,8.000000,8,,1.796875e-02
RUNX1->-CDH1,2,1,8.000000,8,,9.500418e-01
CBFB->-MAP3K1,2,1,8.000000,8,,5.468750e-02
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,,4.411723e-04
CDH1->-APC,2,1,8.000000,8,,3.883066e-03
CDH1->-BRCA2,2,1,8.000000,8,,1.476541e-01
CDH1->-NF1,2,1,8.000000,8,,2.691444e-01
PTEN->-CDH1,2,1,8.000000,8,,7.232002e-01
KMT2C->-TP53,2,1,8.000000,8,,9.997187e-01
PTEN->-MAP3K1,2,1,8.000000,8,,1.132330e-01
CDH1->-PTPRD,2,1,7.986220,8,,1.199864e-02
PIK3CA->-PTPRS,2,1,7.680934,8,,1.548082e-01
PIK3CA->-ERBB2,2,1,7.666667,8,,7.450309e-01
TP53->-NOTCH1,2,1,7.664787,8,,3.991845e-03
PIK3CA->-DICER1,2,1,7.500000,8,,1.266586e-02
FOXA1->-MAP3K1,2,1,7.500000,8,,1.722656e-01
PIK3CA->-MGA,2,1,7.500000,8,,4.451033e-01
CTCF->-PIK3CA,2,1,7.326531,7,,2.292359e-01
CDH1->-SPEN,2,1,7.266667,7,,2.068048e-01
MAP3K1->-ARID1A,2,1,7.000000,7,,1.632945e-01
TP53->-KDM6A,2,1,7.000000,7,,6.298248e-02
PIK3CA->-BRCA2,2,1,7.000000,7,,1.622972e-01
CDH1->-EPHB1,2,1,7.000000,7,,7.532410e-03
TP53->-GRIN2A,2,1,7.000000,7,,2.920901e-03
MAP2K4->-GATA3,2,1,7.000000,7,,7.529630e-02
GATA3->-TP53,2,1,7.000000,8,,9.766853e-01
TP53->-DNMT1,2,1,7.000000,7,,2.574565e-03
PIK3CA->-DNMT3A,2,1,7.000000,7,,3.625760e-02
GATA3->-SPEN,2,1,7.000000,7,,3.315180e-01
CBFB->-CDH1,2,1,7.000000,7,,9.129250e-01
PIK3CA->-MDC1,2,1,7.000000,7,,1.716926e-01
CDH1->-KMT2A,2,1,7.000000,7,,3.551641e-02
RB1->-PIK3CA,2,1,7.000000,7,,8.821069e-01
PIK3CA->-BCOR,2,1,7.000000,7,,1.543692e-01
CDH1->-KMT2D,2,1,7.000000,7,,2.854541e-02
NCOR1->-GATA3,2,1,7.000000,7,,2.885045e-02
TP53->-PDGFRA,2,1,7.000000,7,,2.632282e-02
TP53->-MDC1,2,1,7.000000,7,,6.871767e-02
TP53->-BCOR,2,1,7.000000,7,,4.939006e-03
CDH1->-ERBB3,2,1,7.000000,7,,4.777475e-02
TP53->-PALB2,2,1,7.000000,7,,1.062236e-02
TP53->-INSR,2,1,7.000000,7,,1.220327e-02
TP53->-DDR2,2,1,7.000000,7,,1.553258e-02
TP53->-PIK3C2G,2,1,7.000000,7,,2.288082e-03
PIK3CA->-KDR,2,1,6.951220,7,,1.992603e-02
TP53->-SOX17,2,1,6.666667,7,,1.425580e-02
PTEN->-PIK3R1,2,1,6.666667,7,,2.362233e-02
MAP2K4->-TP53,2,1,6.666667,7,,8.061479e-01
TP53->-PIK3CG,2,1,6.666667,7,,9.933001e-03
CDH1->-PTPRS,2,1,6.665753,7,,7.674997e-03
PIK3CA->-EPHA5,2,1,6.639344,7,,2.156052e-02
PIK3CA->-PIK3C2G,2,1,6.611111,7,,1.383487e-02
PIK3CA->-ANKRD11,2,1,6.523810,7,,1.041162e-01
PIK3CA->-ARID5B,2,1,6.500000,7,,2.177863e-02
MAP3K1->-ERBB3,2,1,6.500000,7,,7.194399e-03
MAP3K1->-TBX3,2,1,6.500000,7,,1.325033e-01
PIK3CA->-RAD50,2,1,6.500000,7,,5.217707e-02
PIK3CA->-NSD1,2,1,6.500000,7,,8.110838e-02
TP53->-MTOR,2,1,6.500000,7,,2.718911e-02
ESR1->-ARID1A,2,1,6.500000,7,,1.409464e-01
CDH1->-SETD2,2,1,6.500000,7,,7.886905e-03
CDKN1B->-PIK3CA,2,1,6.500000,7,,8.287958e-01
PIK3CA->-CARD11,2,1,6.500000,7,,6.774300e-03
CDH1->-FAT1,2,1,6.500000,7,,2.399665e-02
TP53->-MGA,2,1,6.500000,7,,1.770811e-02
PIK3CA->-ROS1,2,1,6.500000,7,,1.176632e-01
PIK3CA->-AR,2,1,6.363636,6,,2.308395e-01
ATM->-GATA3,2,1,6.352140,6,,1.050108e-01
PIK3CA->-IGF1R,2,1,6.219844,7,,4.186012e-03
TP53->-IGF1R,2,1,6.166667,7,,1.822961e-03
GATA3->-ESR1,2,1,6.166667,7,,8.763367e-01
PIK3CA->-PLK2,2,1,6.000000,7,,6.758303e-03
TP53->-RECQL4,2,1,6.000000,6,,6.993992e-02
TP53->-PIK3CB,2,1,6.000000,6,,1.148575e-02
CDH1->-RICTOR,2,1,6.000000,6,,1.557814e-02
PIK3CA->-ERBB3,2,1,6.000000,6,,3.956730e-01
TP53->-DNMT3A,2,1,6.000000,6,,1.416715e-01
TP53->-DOT1L,2,1,6.000000,6,,3.348884e-02
PIK3CA->-MTOR,2,1,6.000000,6,,9.740557e-02
KMT2C->-NCOR1,2,1,6.000000,6,,1.292034e-01
TP53->-RAD50,2,1,6.000000,6,,1.848494e-02
TP53->-STK11,2,1,6.000000,6,,3.961483e-02
PIK3CA->-CIC,2,1,6.000000,6,,1.891534e-02
PIK3CA->-MST1R,2,1,6.000000,6,,7.105363e-03
PIK3CA->-FGFR2,2,1,6.000000,6,,4.357172e-02
PIK3CA->-EPHB1,2,1,6.000000,6,,6.205357e-02
AKT1->-MAP3K1,2,1,6.000000,6,,6.250000e-02
ZFHX3->-PIK3CA,2,1,6.000000,6,,7.903660e-01
MAP3K1->-TP53,2,1,6.000000,6,,9.995590e-01
PIK3CA->-NUP93,2,1,6.000000,6,,4.687576e-02
GATA3->-KMT2C,2,1,6.000000,6,,8.448553e-01
TP53->-HNF1A,2,1,6.000000,6,,7.066506e-02
MGA->-PIK3CA,2,1,6.000000,7,,6.508895e-01
TP53->-KDR,2,1,6.000000,6,,1.369439e-01
GATA3->-CDKN1B,2,1,6.000000,6,,1.562500e-02
CBFB->-TP53,2,1,6.000000,6,,1.500000e-01
CDH1->-PTCH1,2,1,6.000000,6,,5.950621e-02
ESR1->-CDH1,2,1,6.000000,6,,9.648749e-01
PIK3CA->-CBFB,2,1,6.000000,6,,9.999983e-01
TP53->-NOTCH3,2,1,6.000000,6,,5.468750e-02
PIK3CA->-APC,2,1,6.000000,6,,3.283114e-01
ARID1A->-KMT2C,2,1,6.000000,6,,5.542950e-01
CDH1->-RB1,2,1,6.000000,6,,9.833196e-02
STK11->-PIK3CA,2,1,6.000000,6,,2.179639e-01
KMT2C->-FAT1,2,1,6.000000,6,,1.787120e-01
NOTCH1->-PIK3CA,2,1,6.000000,6,,4.737834e-01
CDH1->-ATRX,2,1,6.000000,6,,5.850133e-02
TP53->-TP63,2,1,6.000000,6,,1.035151e-02
PIK3CA->-STAG2,2,1,6.000000,6,,6.086373e-01
PTEN->-ARID1A,2,1,6.000000,6,,4.974600e-02
TP53->-NBN,2,1,6.000000,6,,1.086096e-02
PIK3CA->-NOTCH1,2,1,6.000000,6,,4.775060e-01
TP53->-RPTOR,2,1,6.000000,6,,2.673692e-02
PTEN->-SF3B1,2,1,5.904762,6,,2.147135e-01
PIK3CA->-ALK,2,1,5.900576,6,,8.321133e-02
PIK3CA->-RFWD2,2,1,5.863636,7,,2.365457e-02
TBX3->-TP53,2,1,5.750000,6,,9.302538e-01
CDH1->-RFWD2,2,1,5.727273,7,,6.150325e-03
PIK3CA->-BAP1,2,1,5.666667,6,,5.468750e-02
PIK3CA->-TET1,2,1,5.666667,6,,1.290732e-01
TP53->-KDM5A,2,1,5.665753,6,,1.247327e-02
TP53->-JAK3,2,1,5.665753,6,,4.242136e-02
PIK3CA->-PARP1,2,1,5.500000,6,,1.572990e-02
PIK3CA->-ATRX,2,1,5.500000,6,,2.545459e-01
PIK3CA->-HIST1H1C,2,1,5.500000,6,,5.878472e-02
STAG2->-PIK3CA,2,1,5.500000,6,,6.129220e-01
TP53->-TERT,2,1,5.500000,6,,9.767773e-02
ARID2->-GATA3,2,1,5.500000,6,,6.718750e-02
TP53->-MAP3K13,2,1,5.500000,6,,4.749024e-02
PIK3CA->-SETD2,2,1,5.500000,6,,3.758487e-01
KMT2C->-ARID1A,2,1,5.470588,5,,7.631258e-01
PIK3CA->-EP300,2,1,5.451220,5,,4.492331e-01
TP53->-XPO1,2,1,5.359794,5,,4.349443e-02
MAP3K1->-NCOR1,2,1,5.333333,5,,5.430260e-01
PIK3CA->-TET2,2,1,5.333333,5,,4.576864e-01
TP53->-RFWD2,2,1,5.290698,6,,1.121516e-02
PIK3CA->-SMAD4,2,1,5.266667,6,,1.250777e-01
TP53->-PAK7,2,1,5.197406,6,,6.781524e-03
TP53->-ERBB4,2,1,5.000000,5,,5.924067e-02
TP53->-PBRM1,2,1,5.000000,5,,2.288945e-01
PIK3CA->-ERCC4,2,1,5.000000,5,,5.512227e-02
ARID2->-ARID1A,2,1,5.000000,5,,3.572709e-01
ERBB2->-TBX3,2,1,5.000000,5,,3.610714e-01
MAP3K1->-NOTCH4,2,1,5.000000,5,,2.013912e-02
MEN1->-KMT2C,2,1,5.000000,5,,1.077632e-01
TP53->-ERBB2,2,1,5.000000,5,,6.160625e-01
ERBB2->-KMT2C,2,1,5.000000,5,,2.257590e-01
TP53->-PARP1,2,1,5.000000,5,,3.194859e-02
TP53->-AXIN2,2,1,5.000000,5,,7.810815e-03
TP53->-GLI1,2,1,5.000000,5,,7.362129e-03
NCOR1->-MED12,2,1,5.000000,5,,2.308049e-02
PIK3CA->-BLM,2,1,5.000000,5,,9.668358e-02
KMT2C->-CDH1,2,1,5.000000,5,,9.999045e-01
TP53->-POLD1,2,1,5.000000,5,,9.463512e-03
AKT1->-NOTCH2,2,1,5.000000,5,,1.570310e-02
KMT2D->-PIK3CA,2,1,5.000000,5,,9.900572e-01
AKT1->-KMT2C,2,1,5.000000,5,,2.268788e-01
ARID1B->-PIK3CA,2,1,5.000000,5,,3.472720e-01
GPS2->-PIK3CA,2,1,5.000000,5,,3.437748e-01
CDH1->-NSD1,2,1,5.000000,5,,3.125000e-02
CHEK2->-PIK3CA,2,1,5.000000,5,,9.702381e-02
GATA3->-EGFR,2,1,5.000000,5,,3.125000e-02
PIK3CA->-EGFR,2,1,5.000000,6,,1.562500e-02
TP53->-EPHA7,2,1,5.000000,5,,7.907865e-02
SPEN->-PIK3CA,2,1,5.000000,6,,9.167449e-01
TP53->-BRD4,2,1,5.000000,5,,8.280139e-02
TP53->-TCF7L2,2,1,5.000000,5,,3.196851e-02
ESR1->-MAP3K1,2,1,5.000000,5,,6.184992e-01
NF1->-PIK3R1,2,1,5.000000,5,,2.031250e-01
CREBBP->-KMT2C,2,1,5.000000,5,,8.779958e-02
CDH1->-IKZF1,2,1,5.000000,5,,3.125000e-02
GATA3->-TBX3,2,1,5.000000,5,,1.428803e-01
CDH1->-MED12,2,1,5.000000,5,,1.065848e-01
PIK3CA->-TERT,2,1,5.000000,5,,3.793006e-02
PIK3CA->-GRIN2A,2,1,5.000000,5,,2.321429e-01
FOXA1->-GATA3,2,1,5.000000,5,,5.000000e-01
ERBB2->-TP53,2,1,5.000000,5,,6.154039e-01
ERBB2->-RUNX1,2,1,5.000000,5,,2.265625e-01
TP53->-CEBPA,2,1,5.000000,5,,3.125000e-02
NCOR1->-RUNX1,2,1,5.000000,5,,3.632812e-01
TP53->-JAK1,2,1,5.000000,5,,3.645833e-01
NCOR1->-CDH1,2,1,5.000000,5,,9.939518e-01
MAP2K4->-PTEN,2,1,5.000000,5,,3.618372e-01
TP53->-CIC,2,1,5.000000,5,,1.130952e-01
TP53->-SMARCA4,2,1,5.000000,5,,2.265625e-01
PIK3CA->-KRAS,2,1,5.000000,5,,4.164740e-01
TP53->-PIK3R2,2,1,5.000000,5,,2.604167e-02
RUNX1->-TP53,2,1,5.000000,5,,9.904140e-01
PTPRS->-PIK3CA,2,1,5.000000,5,,7.523737e-01
TP53->-TET1,2,1,5.000000,5,,1.093750e-01
CBFB->-NCOR1,2,1,5.000000,5,,3.333333e-02
CDH1->-DNMT1,2,1,5.000000,5,,3.125000e-02
CDH1->-XPO1,2,1,5.000000,5,,3.136322e-02
AKT1->-MAP2K4,2,1,5.000000,5,,1.056548e-01
PIK3CA->-GLI1,2,1,5.000000,5,,2.313590e-02
CBFB->-AKT1,2,1,5.000000,5,,3.404948e-01
PIK3CA->-BRIP1,2,1,5.000000,5,,7.414716e-02
ARID1A->-IKZF1,2,1,5.000000,5,,2.428357e-02
TP53->-RAF1,2,1,5.000000,5,,9.309397e-03
TP53->-MET,2,1,5.000000,5,,1.582806e-02
CDH1->-STAG2,2,1,5.000000,5,,3.136455e-02
PIK3R1->-TP53,2,1,5.000000,5,,9.860852e-01
CDH1->-RAD50,2,1,5.000000,5,,3.165611e-02
PTEN->-GRIN2A,2,1,5.000000,5,,2.378771e-02
TP53->-IRF4,2,1,5.000000,5,,1.597037e-02
TP53->-TSC1,2,1,5.000000,5,,1.629625e-01
TP53->-ARAF,2,1,5.000000,5,,7.978590e-02
TP53->-TRAF2,2,1,5.000000,5,,1.980590e-02
TP53->-KIT,2,1,5.000000,5,,8.001388e-03
PIK3CA->-DNMT1,2,1,5.000000,5,,3.142702e-02
PIK3CA->-BRCA1,2,1,5.000000,6,,1.661306e-01
TP53->-FGFR4,2,1,5.000000,5,,1.505741e-02
KDM5C->-PIK3CA,2,1,4.888889,5,,5.451127e-01
CDH1->-AR,2,1,4.727273,5,,9.477061e-02
TP53->-HIST1H3B,2,1,4.666667,5,,7.825304e-02
TP53->-BRIP1,2,1,4.666667,5,,7.230446e-03
ARID1A->-CDH1,2,1,4.510499,5,,9.963316e-01
PIK3CA->-JAK3,2,1,4.500000,5,,2.214701e-01
MAP3K1->-ESR1,2,1,4.500000,5,,6.194794e-01
TP53->-PLK2,2,1,4.500000,5,,3.105215e-02
KMT2C->-TBX3,2,1,4.500000,5,,4.407045e-01
NF1->-CDH1,2,1,4.500000,5,,8.538384e-01
TET1->-ARID1A,2,1,4.500000,5,,3.143275e-02
PTEN->-RUNX1,2,1,4.500000,5,,3.125000e-02
CBFB->-ARID1A,2,1,4.500000,5,,2.708333e-02
PIK3CA->-NOTCH3,2,1,4.500000,5,,2.074323e-01
TP53->-AR,2,1,4.500000,5,,3.125000e-02
MEN1->-ARID1A,2,1,4.500000,5,,3.136322e-02
CDH1->-POLE,2,1,4.500000,5,,3.125000e-02
TP53->-PTCH1,2,1,4.500000,5,,1.375713e-01
ARID1A->-FAT1,2,1,4.500000,5,,8.289130e-02
TP53->-INPP4B,2,1,4.500000,5,,4.085238e-02
PIK3CA->-PIK3CG,2,1,4.500000,5,,2.105001e-01
TP53->-IKZF1,2,1,4.189903,5,,1.112129e-02
GATA3-/-PIK3CA,2,1,4.177834,7,,8.321476e-01
ERBB3->-PIK3CA,2,1,4.173469,5,,6.386493e-01
ESR1->-FAT1,2,1,4.067873,5,,9.451555e-02
PTEN->-GATA3,2,1,4.000000,5,,3.644957e-01
ERBB2->-MAP3K1,2,1,4.000000,5,,2.127587e-01
GATA3->-CREBBP,2,1,4.000000,5,,3.098967e-02
GATA3->-FLT3,2,1,4.000000,5,,2.551233e-02
GATA3->-POLE,2,1,4.000000,5,,9.566603e-02
PIK3CA->-IKZF1,2,1,4.000000,5,,2.311598e-01
PIK3CA-/-TP53,2,1,3.565447,6,,9.999999e-01
PIK3CA->-FGFR4,2,1,3.500000,5,,3.638578e-01
KMT2C-/-PIK3CA,2,1,2.500000,5,,8.171020e-01
