resample,min_pval_exp,min_pval_theta
154,9.615582e-04,2.662756e-03
155,3.646674e-04,3.160579e-04
156,2.598862e-03,2.054856e-03
157,5.284542e-04,4.804466e-04
158,3.214963e-05,3.214276e-05
159,3.718104e-03,3.481871e-03
160,1.354429e-03,4.742132e-03
161,3.839478e-03,3.596704e-03
162,3.247578e-03,2.990531e-03
163,1.016901e-03,1.171117e-03
164,3.149243e-03,5.318616e-03
165,1.099989e-03,2.165822e-03
166,2.915558e-03,6.769342e-03
167,1.761771e-03,2.025637e-03
168,2.249139e-03,2.249139e-03
169,1.880787e-03,1.880787e-03
170,4.613095e-03,4.613095e-03
171,1.404544e-03,9.985347e-04
172,1.011343e-03,9.834838e-04
173,1.794832e-03,1.794832e-03
174,6.888922e-04,6.888922e-04
175,1.388666e-03,1.388666e-03
176,2.145583e-03,1.159906e-03
177,1.343808e-03,5.102041e-03
178,2.713901e-03,2.275486e-03
179,2.536554e-03,5.318616e-03
180,2.557654e-03,1.003927e-02
181,2.176370e-03,1.883958e-03
182,1.191743e-03,8.106117e-04
183,4.147211e-04,9.817548e-04
184,1.134048e-03,2.904781e-03
185,1.816016e-03,1.717168e-03
186,4.769273e-03,7.619048e-03
187,4.945168e-04,2.180440e-03
188,1.184247e-03,1.354424e-03
189,1.951758e-03,1.951758e-03
190,1.343882e-03,4.658551e-03
191,3.221406e-03,3.195366e-03
192,4.883323e-03,6.700780e-03
193,1.049996e-04,1.939036e-04
194,3.095345e-04,2.895224e-04
195,9.180438e-04,1.577721e-03
196,1.369071e-03,1.369071e-03
197,3.869457e-03,2.764071e-03
198,1.567473e-03,1.067725e-03
199,1.826743e-03,1.826743e-03
200,4.069364e-04,4.068318e-04
201,1.782257e-03,9.299011e-03
202,3.271780e-03,3.582187e-03
203,3.073884e-03,1.137034e-02
204,3.189129e-04,5.955071e-03
205,1.033059e-03,1.817136e-03
206,1.372032e-03,1.372032e-03
207,2.517485e-03,1.662621e-03
208,3.988853e-03,7.028338e-03
209,9.348677e-04,1.443283e-03
210,2.336119e-03,2.336119e-03
211,8.451813e-04,1.507507e-03
212,1.122954e-04,3.583071e-04
213,9.065797e-04,5.555556e-03
214,3.452370e-03,3.268255e-03
215,3.333392e-04,4.464969e-04
216,1.937430e-03,2.501892e-03
217,1.389665e-04,1.389665e-04
218,7.087612e-04,1.560064e-03
219,2.143554e-03,1.829997e-03
220,1.833220e-03,1.791633e-03
221,1.454508e-03,1.454508e-03
222,3.678968e-03,9.178825e-03
223,1.967675e-04,1.931272e-04
224,1.321517e-04,1.321517e-04
225,2.048996e-03,4.664623e-03
226,7.307410e-04,8.042125e-04
227,3.053590e-04,3.052904e-04
228,3.324235e-04,3.070270e-04
229,2.608706e-03,2.566844e-03
230,1.815893e-03,1.815893e-03
231,3.855344e-03,3.649357e-03
232,3.945677e-03,3.899461e-03
233,2.767306e-03,2.158719e-03
234,4.141220e-04,4.032361e-04
235,5.918870e-03,8.203236e-03
236,1.244060e-03,5.634472e-03
237,2.435820e-03,8.241450e-03
238,1.524540e-03,4.050073e-03
239,3.335340e-04,1.793747e-03
240,2.781415e-03,2.579878e-03
241,4.604839e-03,5.719467e-03
242,1.796172e-03,4.753349e-04
243,7.190136e-04,7.190136e-04
244,1.738228e-04,1.163523e-03
245,8.742389e-05,2.271368e-04
246,3.277614e-03,2.539089e-03
247,4.798094e-04,1.512702e-03
248,1.233645e-03,1.189543e-03
249,9.418939e-04,4.208606e-03
250,7.318383e-04,1.329634e-03
251,2.005208e-03,1.795697e-03
252,5.243412e-03,5.225955e-03
253,1.823651e-03,1.773948e-03
254,6.550648e-04,2.124385e-03
255,5.568620e-04,5.560455e-04
256,1.463387e-03,7.984135e-03
257,1.091432e-03,5.955071e-03
258,5.471221e-04,6.907688e-04
259,9.095087e-04,9.455568e-04
260,2.608706e-03,2.566844e-03
261,7.501148e-04,1.578053e-03
262,9.365520e-03,8.572478e-03
263,1.663754e-03,3.293887e-03
264,8.732316e-04,2.396400e-03
265,1.074470e-03,1.074470e-03
266,1.686575e-03,1.686575e-03
267,3.548020e-04,3.547768e-04
268,1.038593e-04,3.693709e-04
269,2.287301e-03,2.287301e-03
270,5.487277e-04,5.487277e-04
271,7.731644e-04,7.731644e-04
272,7.541452e-04,2.355166e-03
273,3.967694e-04,3.817948e-04
274,1.543375e-03,1.543375e-03
275,1.491696e-03,1.491696e-03
276,2.696221e-03,2.383109e-03
277,2.871653e-03,2.871653e-03
278,8.018446e-04,3.681819e-03
279,4.166667e-03,4.166667e-03
280,7.624474e-03,9.489303e-03
281,1.722253e-05,1.666604e-05
282,3.486147e-03,3.485855e-03
283,5.240885e-03,4.882812e-03
284,1.230177e-03,1.186823e-03
285,9.899117e-04,2.552929e-03
286,3.426842e-04,3.426842e-04
287,1.497621e-03,1.484607e-03
288,5.281668e-04,5.250193e-04
289,6.827625e-04,3.881313e-03
290,3.555693e-04,1.024009e-03
291,7.425014e-04,1.165681e-03
292,3.635756e-03,3.635756e-03
293,2.516675e-03,2.163080e-03
294,2.665203e-03,3.873877e-03
295,1.838909e-03,1.838909e-03
296,7.521539e-04,7.372095e-04
297,1.497192e-04,5.586867e-04
298,3.629060e-03,3.629060e-03
299,4.296500e-03,3.940331e-03
300,3.111447e-04,1.264433e-03
301,1.289379e-03,1.794271e-03
302,1.421009e-03,1.009297e-03
303,6.069883e-04,5.517359e-04
304,1.489295e-03,1.489295e-03
305,1.135440e-03,1.135440e-03
306,1.138478e-03,1.131730e-03
307,3.554438e-03,4.997414e-03
308,7.488394e-04,6.614291e-04
309,1.015022e-04,1.015022e-04
310,2.687010e-03,4.471364e-03
311,1.062501e-03,9.077616e-04
312,1.438118e-03,8.390080e-03
313,3.305307e-03,5.027405e-03
314,1.080338e-03,1.030177e-03
315,1.435990e-03,1.025712e-02
316,3.704206e-04,1.739907e-03
317,2.722732e-03,6.798181e-03
318,2.011995e-04,1.974556e-04
319,2.375625e-03,1.744374e-03
320,4.664623e-03,4.664623e-03
321,2.100247e-03,2.100247e-03
322,1.667209e-03,1.378996e-03
323,3.669885e-03,4.166667e-03
324,6.939943e-04,1.819090e-03
325,1.455941e-04,6.487257e-04
326,8.883231e-04,2.658222e-03
327,5.343973e-04,8.708024e-04
328,3.634135e-03,3.369140e-03
329,8.220251e-04,3.773965e-03
330,2.255703e-03,4.817786e-03
331,7.861465e-04,3.332962e-03
332,1.589621e-03,1.578053e-03
333,2.100917e-04,1.989081e-04
334,8.184978e-04,1.225541e-03
335,6.117082e-04,5.688474e-04
336,1.748167e-03,1.748167e-03
337,2.260346e-03,1.642250e-03
338,7.382347e-04,1.218828e-03
339,3.350547e-03,6.345300e-03
340,4.699727e-04,1.601271e-03
341,1.541425e-03,1.541425e-03
342,1.714678e-05,1.714678e-05
343,1.754589e-03,3.351832e-03
344,8.389254e-04,6.765991e-04
345,9.243399e-04,9.243399e-04
346,4.411723e-04,3.045934e-03
347,1.464945e-03,3.940712e-03
348,1.802425e-03,1.753386e-03
349,1.787553e-04,1.578053e-03
350,1.347468e-03,1.139617e-03
351,1.345733e-03,2.228033e-03
352,2.265817e-03,2.591181e-03
353,4.328352e-04,4.328352e-04
354,8.425558e-04,5.123209e-04
355,3.140993e-03,4.978232e-03
356,3.192931e-03,5.208333e-03
357,1.304929e-04,1.304929e-04
358,6.107341e-04,1.762306e-03
359,1.932548e-03,1.713248e-03
360,2.149185e-03,3.990473e-03
361,1.829133e-03,1.829133e-03
362,2.409111e-03,2.733963e-03
363,1.998650e-03,5.633048e-03
364,8.343861e-04,3.487410e-03
365,4.452336e-04,4.452336e-04
366,1.120416e-03,1.120416e-03
367,1.691832e-03,1.393328e-03
368,1.916209e-04,4.483957e-04
369,1.845243e-03,1.397286e-03
370,1.289926e-03,3.426816e-03
371,2.810959e-03,3.225017e-03
372,2.402657e-03,4.097532e-03
373,2.985918e-03,2.570403e-03
374,1.267494e-03,2.305908e-03
375,2.032545e-03,2.336119e-03
376,9.577548e-04,9.577548e-04
377,1.048673e-04,3.827721e-04
378,1.195950e-03,1.171554e-03
379,6.912557e-04,5.143289e-04
380,4.885353e-04,4.567896e-04
381,6.219976e-04,1.553367e-03
382,1.384896e-03,1.384896e-03
383,2.816457e-03,4.050073e-03
384,1.238318e-03,2.929597e-03
385,8.937205e-04,7.309265e-03
386,2.933488e-03,3.896754e-03
387,1.841903e-03,1.643201e-03
388,2.154146e-04,1.817469e-04
389,2.087250e-03,2.748247e-03
390,3.072833e-03,2.861448e-03
391,3.559571e-03,3.863621e-03
392,6.371820e-04,1.387508e-03
393,4.093278e-04,3.537683e-04
394,3.491646e-03,3.362846e-03
395,2.389529e-03,9.515526e-03
396,5.555556e-04,5.555556e-04
397,5.610500e-04,9.021077e-04
398,2.359246e-03,2.359246e-03
399,2.877367e-03,2.877367e-03
400,1.163260e-03,1.171225e-03
401,1.834874e-03,3.502664e-03
402,1.011343e-03,9.834838e-04
403,5.555556e-04,5.555556e-04
404,5.850069e-04,5.850069e-04
405,2.343750e-03,4.166667e-03
406,9.891142e-04,9.891142e-04
407,6.778408e-04,1.519335e-03
408,1.626256e-03,4.447435e-03
409,5.555663e-03,4.617217e-03
410,1.841903e-03,1.643201e-03
411,1.845578e-03,2.566844e-03
412,7.555857e-04,7.555857e-04
413,1.872494e-04,1.694695e-04
414,1.074219e-03,2.812500e-03
415,3.203217e-03,3.558853e-03
416,3.535148e-04,9.229472e-04
417,1.233238e-02,1.233238e-02
418,1.534545e-04,8.630160e-04
419,3.357164e-04,4.823895e-04
420,3.810666e-03,6.700780e-03
421,5.203455e-03,5.308256e-03
422,4.322584e-03,4.321276e-03
423,1.772631e-04,1.806650e-03
424,1.276209e-03,3.916215e-03
425,2.057231e-03,2.010469e-03
426,9.817139e-04,6.187824e-04
427,1.782454e-03,1.782454e-03
428,5.405295e-04,2.291851e-03
429,4.305606e-04,1.738409e-03
430,9.038610e-04,2.648331e-03
431,7.692103e-04,2.924230e-03
432,2.030467e-04,2.512370e-04
433,3.179670e-04,9.455568e-04
434,8.167806e-04,1.563307e-03
435,1.520647e-03,1.472241e-03
436,1.970429e-03,2.986111e-03
437,1.369905e-03,1.369905e-03
438,9.648554e-04,9.648554e-04
439,3.087373e-04,3.087373e-04
440,2.038609e-04,1.496351e-03
441,9.349927e-04,8.503002e-04
442,5.606093e-04,7.748420e-04
443,4.025492e-04,1.798340e-03
444,7.953606e-04,7.953606e-04
445,2.275765e-03,3.304491e-03
446,3.251194e-03,3.210903e-03
447,3.326574e-03,6.345300e-03
448,1.279316e-03,3.826684e-03
449,2.765943e-04,8.508504e-04
450,3.506557e-03,5.102041e-03
451,9.303664e-04,9.303664e-04
452,4.159440e-04,4.012213e-04
453,5.456106e-04,2.422388e-03
454,1.913436e-03,8.102423e-03
455,2.913848e-03,4.906630e-03
456,4.554106e-04,1.578662e-03
457,2.025024e-03,8.177764e-03
458,1.007114e-03,1.007114e-03
459,9.193179e-04,7.774258e-04
460,7.624538e-05,6.095472e-04
461,3.294492e-03,3.294492e-03
462,4.206741e-04,4.206741e-04
463,1.449248e-03,4.882812e-03
464,4.634415e-04,2.683993e-03
465,1.950875e-03,6.183904e-03
466,2.936405e-03,2.936405e-03
467,1.230520e-04,4.527818e-04
468,9.241689e-04,7.475577e-04
469,1.596570e-03,2.181001e-03
470,2.343013e-03,2.343013e-03
471,2.379423e-04,7.823841e-04
472,1.910871e-04,1.859041e-04
473,1.115542e-03,1.816200e-03
474,1.081966e-03,2.084329e-03
475,3.429264e-04,1.817099e-03
476,6.857104e-03,7.198413e-03
477,1.380061e-03,1.380061e-03
478,1.273148e-04,1.273148e-04
479,3.231746e-03,4.142672e-03
480,6.491830e-04,1.821117e-03
481,1.588314e-03,3.217748e-03
482,4.560173e-03,5.959993e-03
483,1.187837e-03,3.355327e-03
484,8.689566e-04,6.805492e-03
485,1.408536e-03,1.506123e-03
486,2.878106e-04,2.716466e-04
487,1.549966e-03,1.540591e-03
488,6.232748e-04,2.651886e-03
489,1.796160e-05,1.583649e-05
490,1.182370e-03,3.673705e-03
491,3.429355e-04,3.429355e-04
492,2.877723e-03,2.271201e-03
493,3.620453e-03,2.085729e-03
494,4.864699e-04,4.545106e-04
495,1.007849e-02,9.178825e-03
496,1.682580e-03,3.585345e-03
497,2.541866e-03,1.358434e-03
498,1.155386e-04,2.447860e-03
499,1.331575e-04,2.837797e-04
500,2.058734e-04,3.215694e-04
501,2.402250e-03,3.210903e-03
502,1.383936e-03,1.589470e-03
503,5.176088e-04,4.548069e-04
504,5.818856e-03,7.803339e-03
505,3.534962e-04,3.534735e-04
506,1.140224e-03,3.847213e-03
507,7.147196e-04,6.635786e-04
508,6.924208e-04,6.924208e-04
509,1.010651e-03,1.272662e-03
510,6.576772e-04,1.181723e-03
511,3.972206e-03,4.166667e-03
512,3.760541e-04,3.760541e-04
513,7.675147e-04,1.031700e-03
514,2.469701e-03,3.982551e-03
515,8.661245e-04,1.296204e-03
516,2.593033e-04,2.268191e-04
517,3.407279e-03,7.901441e-03
518,1.886935e-03,6.600139e-03
519,9.415975e-04,8.355070e-04
520,4.230085e-03,2.281112e-03
521,2.242044e-03,2.242044e-03
522,3.023613e-03,3.023613e-03
523,1.191311e-03,3.235681e-03
524,2.421929e-03,3.613659e-03
525,3.994631e-03,7.337175e-03
526,5.977248e-04,9.455568e-04
527,1.981131e-03,2.892915e-03
528,5.098032e-03,5.098032e-03
529,1.238605e-03,1.238605e-03
530,1.619098e-03,3.406684e-03
531,9.549313e-04,9.549313e-04
532,7.727913e-04,1.795632e-03
533,2.843799e-03,4.439084e-03
534,7.248018e-04,6.386262e-04
535,3.857777e-04,1.294668e-03
536,4.925696e-03,4.925696e-03
537,1.451944e-03,4.350630e-03
538,2.101947e-03,2.748247e-03
539,1.187436e-03,2.461322e-03
540,5.604034e-04,9.820173e-04
541,4.897280e-03,9.298107e-03
542,4.481431e-05,2.768986e-04
543,1.943170e-04,4.078063e-04
544,1.011145e-03,2.620773e-03
545,8.985319e-04,2.651216e-03
546,9.368562e-04,1.114706e-03
547,2.140628e-04,1.201688e-03
548,4.887156e-04,4.565539e-04
549,2.567196e-04,9.834838e-04
550,5.440138e-03,8.817511e-03
551,1.967962e-03,3.084401e-03
552,5.898647e-04,4.347624e-04
553,5.287189e-03,4.976954e-03
554,4.466425e-03,4.430115e-03
555,3.725207e-03,6.753740e-03
556,1.238717e-04,6.523175e-04
557,4.312515e-03,7.446261e-03
558,3.429355e-04,3.429355e-04
559,1.049539e-03,3.463842e-03
560,5.399749e-04,1.520891e-03
561,3.240330e-03,3.646428e-03
562,4.603035e-04,9.203953e-04
563,8.813380e-04,1.551480e-03
564,3.429355e-04,3.429355e-04
565,4.528120e-03,4.158763e-03
566,3.344004e-03,8.946429e-03
567,3.702268e-03,3.702268e-03
568,7.041508e-04,2.787271e-03
569,1.354730e-03,1.354730e-03
570,9.207589e-04,3.565136e-03
571,2.810959e-03,2.935968e-03
572,7.182049e-04,1.910258e-03
573,3.602954e-04,5.961616e-04
574,3.671046e-03,5.414518e-03
575,5.339411e-04,2.447507e-03
576,1.008338e-03,1.026481e-03
577,7.264742e-05,2.128333e-04
578,3.047094e-03,2.137639e-03
579,1.780180e-03,1.780180e-03
580,1.186366e-03,9.913639e-04
581,8.245312e-04,1.551824e-03
582,2.108820e-03,2.061509e-03
583,4.064615e-03,3.771308e-03
584,3.257433e-04,6.080056e-04
585,1.368805e-03,1.537101e-03
586,4.002344e-03,4.002344e-03
587,2.794972e-03,6.418995e-03
588,1.811904e-03,1.811904e-03
589,8.208510e-04,5.266957e-04
590,1.135440e-03,1.135440e-03
591,2.589866e-03,2.589866e-03
592,3.112964e-03,3.210903e-03
593,4.404491e-03,4.050073e-03
594,3.429605e-04,3.058403e-04
595,4.425630e-04,4.397023e-04
596,6.424469e-04,1.520891e-03
597,6.644376e-04,6.644376e-04
598,1.723041e-03,3.099876e-03
599,9.576973e-05,2.955894e-04
600,9.566418e-05,8.923344e-05
601,9.416127e-04,9.246608e-04
602,1.133316e-04,5.241051e-04
603,2.856051e-03,3.475939e-03
604,9.574487e-05,9.054113e-05
605,3.138282e-04,2.778087e-04
606,7.463601e-04,1.424397e-03
607,1.288015e-04,1.234531e-04
608,2.119527e-03,3.082089e-03
609,6.905485e-04,1.078409e-03
610,1.129959e-04,1.312566e-04
611,2.129005e-03,2.391355e-03
612,3.086825e-03,3.086825e-03
613,3.496287e-04,1.559533e-03
614,6.773794e-04,6.702294e-04
615,1.535015e-03,1.277855e-03
616,1.891832e-04,1.840813e-04
617,3.045934e-03,3.045934e-03
618,5.519274e-03,5.341451e-03
619,4.727335e-03,4.484508e-03
620,2.579958e-04,1.578053e-03
621,3.187495e-04,1.146323e-03
622,1.589107e-04,1.177229e-04
623,5.016391e-04,2.327163e-03
624,2.756063e-03,4.173372e-03
625,2.118995e-04,2.118995e-04
626,1.264729e-03,3.225017e-03
627,1.967227e-03,1.936317e-03
628,4.497807e-04,8.042125e-04
629,1.923515e-03,7.247725e-03
630,3.010481e-03,8.049160e-03
631,1.461934e-03,1.461934e-03
632,2.023586e-03,2.023586e-03
633,4.764843e-03,4.764843e-03
634,6.553410e-04,9.196068e-04
635,1.880787e-03,1.880787e-03
636,4.452336e-04,4.452336e-04
637,8.126230e-04,1.141666e-03
638,7.109788e-04,7.109788e-04
639,3.289045e-03,3.210903e-03
640,1.173621e-03,1.173621e-03
641,2.336119e-03,2.336119e-03
642,7.216359e-04,1.945943e-03
643,4.355477e-04,9.940097e-04
644,4.220361e-03,3.829783e-03
645,3.539835e-03,5.075175e-03
646,2.861966e-03,2.861966e-03
647,1.654150e-03,1.654150e-03
648,4.218681e-03,8.979351e-03
649,4.979271e-04,4.979271e-04
650,1.823824e-03,2.005208e-03
651,1.132636e-04,1.033241e-04
652,1.179501e-04,8.339473e-04
653,8.249113e-04,3.405412e-03
654,1.419357e-03,3.700798e-03
655,2.143347e-05,2.143347e-05
656,7.382347e-04,5.766369e-04
657,1.992229e-03,2.901285e-03
658,2.811115e-03,4.497060e-03
659,4.656432e-04,1.663164e-04
660,2.252138e-03,2.252138e-03
661,3.651723e-03,3.786459e-03
662,2.773142e-03,2.773142e-03
663,3.233681e-04,3.225017e-03
664,6.898508e-04,3.406603e-03
665,4.313499e-04,2.318713e-03
666,9.741597e-04,9.741597e-04
667,7.866109e-04,1.029024e-02
668,3.466233e-04,2.165822e-03
669,5.882551e-04,5.882551e-04
670,2.402250e-03,3.491264e-03
671,1.234218e-03,1.234218e-03
672,7.129467e-03,6.222895e-03
673,1.051338e-03,7.712008e-04
674,6.033181e-04,1.206818e-03
675,1.673230e-03,7.427942e-03
676,1.554737e-03,1.933971e-03
677,9.475961e-05,5.953296e-04
678,3.775093e-03,5.399539e-03
679,1.430101e-03,1.774502e-03
680,1.126980e-04,3.266909e-04
681,3.903837e-03,3.903837e-03
682,6.949987e-04,2.987016e-03
683,2.142163e-03,2.142163e-03
684,3.274152e-04,3.274152e-04
685,1.913944e-04,1.385259e-04
686,2.514127e-03,2.514127e-03
687,5.299573e-04,2.620490e-03
688,3.304360e-03,4.571233e-03
689,1.695258e-04,3.322503e-04
690,4.185812e-04,4.037731e-04
691,3.788795e-04,7.396668e-04
692,1.510810e-03,1.970675e-03
693,2.336119e-03,2.336119e-03
694,7.142065e-03,6.226024e-03
695,1.124364e-03,1.124364e-03
696,9.569097e-04,1.194247e-03
697,2.538277e-03,9.489303e-03
698,1.661671e-03,7.420615e-03
699,1.815359e-03,1.815359e-03
700,3.045934e-03,3.045934e-03
701,2.013273e-03,1.964815e-03
702,1.069170e-03,1.069170e-03
703,1.588600e-03,1.440713e-03
704,2.928031e-04,1.409890e-03
705,2.931879e-04,2.664896e-04
706,2.829523e-03,4.523540e-03
707,6.269445e-04,5.694410e-04
708,1.207054e-03,2.165822e-03
709,7.109788e-04,7.109788e-04
710,1.429570e-05,4.542791e-05
711,5.480865e-03,4.497060e-03
712,1.135440e-03,1.135440e-03
713,2.458758e-04,1.022860e-03
714,2.103067e-03,3.721166e-03
715,2.166303e-03,1.794155e-03
716,1.018189e-03,8.042125e-04
717,2.576421e-03,2.576421e-03
718,4.228346e-03,5.595149e-03
719,1.908693e-03,1.691642e-03
720,2.166303e-03,2.165822e-03
721,2.645676e-03,6.185353e-03
722,2.641271e-03,6.665633e-03
723,2.105256e-03,9.673694e-03
724,2.703039e-03,2.703039e-03
725,3.525269e-03,5.687793e-03
726,7.588573e-05,9.952606e-04
727,4.078005e-03,4.078005e-03
728,5.188401e-03,5.188401e-03
729,1.530822e-03,2.221064e-03
730,1.025728e-04,5.505553e-03
731,7.042703e-05,7.012911e-05
732,6.886573e-04,1.643201e-03
733,1.834909e-03,1.834909e-03
734,9.464377e-04,9.464377e-04
735,9.490482e-04,9.455568e-04
736,7.383455e-04,1.280746e-03
737,4.977129e-04,3.643019e-04
738,1.305459e-03,3.927316e-03
739,3.465016e-03,7.922620e-03
740,2.105026e-03,3.373872e-03
741,1.956727e-03,6.005635e-03
742,3.705696e-04,9.040757e-04
743,6.953967e-05,3.656152e-04
744,4.670871e-04,1.543814e-03
745,8.418463e-05,1.735821e-04
746,1.130421e-03,1.130421e-03
747,1.824853e-03,1.824853e-03
748,1.145833e-02,1.145833e-02
749,1.152454e-03,4.671477e-03
750,1.743026e-03,2.292212e-03
751,9.098574e-05,2.325388e-04
752,1.493252e-03,1.493252e-03
753,2.667559e-03,2.667559e-03
754,9.477197e-04,2.306867e-03
755,8.118407e-04,4.290849e-03
756,9.352805e-04,4.187225e-03
757,3.404193e-03,5.102041e-03
758,1.170887e-03,3.510728e-03
759,2.391652e-03,2.391652e-03
760,1.807095e-03,1.757956e-03
761,1.743623e-04,5.546471e-04
762,1.033209e-03,1.033209e-03
763,1.009169e-03,1.009169e-03
764,8.884972e-04,8.884972e-04
765,5.602725e-03,5.895868e-03
766,2.048237e-03,3.165467e-03
767,2.781619e-04,1.094567e-03
768,3.173828e-03,3.173828e-03
769,1.133917e-03,1.133917e-03
770,4.836794e-04,4.519958e-04
771,1.229366e-04,5.265430e-04
772,2.756063e-03,2.396400e-03
773,3.349852e-03,2.499478e-03
774,7.884739e-04,1.113692e-03
