pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
TP53->-ESR1,2,1,11.000000,11,9.177246e-03,
PIK3CA->-ESR1 TP53->-ESR1 TP53->-PIK3CA,3,3,2.000000,2,1.054304e-01,
PIK3CA->-NOTCH4,2,1,11.000000,11,9.826408e-03,
TP53->-NOTCH4,2,1,11.000000,11,3.690067e-05,
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,4.000000,4,1.642290e-03,
MAP3K1->-GATA3,2,1,11.000000,11,5.845835e-01,
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,5,9.921590e-02,
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,7.533592e-01,
GATA3->-ARID1A,2,1,11.000000,11,3.587913e-01,
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,3.000000,3,1.153112e-01,
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,3.000000,3,1.153112e-01,
GATA3->-MAP3K1,2,1,11.000000,11,5.845835e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,4.859487e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,2.472696e-01,
TP53->-TBX3,2,1,11.000000,11,1.419073e-01,
PIK3CA->-ATM,2,1,11.000000,11,2.676080e-01,
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,6.416109e-02,
TP53->-ALK,2,1,11.000000,11,1.221065e-03,
CDH1->-CBFB,2,1,11.000000,11,2.746908e-01,
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,6.779427e-03,
TP53->-FBXW7,2,1,11.000000,11,4.296716e-03,
TP53->-SETD2,2,1,11.000000,11,6.408658e-05,
TP53->-EPHA5,2,1,11.000000,11,3.156433e-03,
PIK3CA->-PTPRT,2,1,11.000000,11,2.196040e-02,
CDH1->-PTEN,2,1,10.000000,10,3.142374e-01,
TP53->-ATRX,2,1,10.000000,10,1.693061e-03,
PIK3CA->-MAP2K4,2,1,10.000000,10,9.130622e-01,
TP53->-CARD11,2,1,10.000000,10,8.472570e-03,
TP53->-NOTCH2,2,1,10.000000,10,1.888021e-03,
PIK3CA->-CREBBP,2,1,10.000000,10,9.244760e-02,
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,3.000000,3,2.382092e-02,
TP53->-EP300,2,1,10.000000,10,1.629505e-02,
TP53->-MAP2K4,2,1,10.000000,10,2.319485e-01,
ESR1->-GATA3,2,1,10.000000,10,3.430046e-01,
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,1.457001e-01,
CDH1->-GATA3,2,1,10.000000,10,1.444117e-02,
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,4.000000,4,1.959593e-02,
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,3.353339e-01,
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,4.629630e-03,
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,1.736111e-03,
TP53->-MED12,2,1,10.000000,10,1.749902e-02,
ERBB2->-CDH1,2,1,10.000000,10,9.694610e-01,
TP53->-ARID1B,2,1,10.000000,10,3.323713e-02,
ERBB2->-PIK3CA,2,1,10.000000,10,3.337293e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,5.000000,5,1.954538e-02,
TP53->-ARID5B,2,1,10.000000,10,1.966122e-04,
TP53->-BARD1,2,1,10.000000,10,1.583316e-04,
PIK3CA->-KMT2A,2,1,10.000000,10,6.561582e-02,
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,2.391975e-02,
PIK3CA->-NF1,2,1,9.000000,9,8.013804e-01,
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,2.000000,2,5.862156e-01,
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,5.862156e-01,
KMT2C->-GATA3,2,1,9.000000,9,2.692207e-01,
KMT2C->-GATA3 KMT2C->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.222256e-01,
KMT2C->-MAP3K1,2,1,9.000000,9,5.091834e-01,
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,1.534580e-01,
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,2.000000,2,6.541358e-01,
MAP3K1->-KMT2C,2,1,9.000000,9,5.091834e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,3.631583e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.541358e-01,
MAP3K1->-KMT2C TP53->-KMT2C TP53->-MAP3K1,3,3,2.000000,2,7.042649e-02,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.541358e-01,
TP53->-EPHB1,2,1,9.000000,9,1.688357e-03,
ARID1A->-GATA3,2,1,9.000000,9,7.030000e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.627636e-01,
AKT1->-CDH1,2,1,9.000000,9,4.345398e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.000000,2,1.480195e-01,
TP53->-ROS1,2,1,9.000000,9,2.624333e-02,
TP53->-TSC2,2,1,9.000000,9,8.848509e-03,
CDH1->-MAP2K4,2,1,9.000000,9,4.112911e-02,
CDH1->-MAP2K4 CDH1->-PIK3CA MAP2K4->-PIK3CA,3,3,2.000000,2,2.632245e-01,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.632245e-01,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,6.057353e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,8.004386e-03,
TP53->-RICTOR,2,1,9.000000,9,1.280465e-04,
PIK3CA->-RICTOR TP53->-PIK3CA TP53->-RICTOR,3,3,2.000000,2,8.076223e-02,
RFWD2->-ATR,2,1,2.000000,2,4.396552e-01,
PIK3CA->-RICTOR PIK3CA->-TP53 TP53->-RICTOR,3,3,2.000000,2,8.076223e-02,
BRCA1-/-RICTOR PIK3CA->-BRCA1 PIK3CA->-RICTOR,3,3,2.000000,2,5.291005e-03,
PTEN->-NF1,2,1,9.000000,9,2.711890e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,6.490009e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.531164e-01,
PTEN->-KMT2C,2,1,9.000000,9,6.596646e-03,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,3.000000,3,1.620370e-02,
AKT1->-GATA3,2,1,9.000000,9,1.400670e-02,
TBX3->-CDH1,2,1,9.000000,9,9.546362e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,4.000000,4,1.632641e-01,
TP53->-ZFHX3,2,1,9.000000,9,2.935249e-02,
PIK3CA->-PTPRD,2,1,9.000000,9,3.201163e-04,
PIK3CA->-PTPRD TP53->-PIK3CA TP53->-PTPRD,3,3,2.000000,2,2.738754e-02,
PIK3CA->-FLT4,2,1,9.000000,9,6.449194e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,1.312458e-01,
TP53->-ERCC5,2,1,9.000000,9,6.751543e-04,
TP53->-SF3B1,2,1,9.000000,9,1.128472e-03,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.632245e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,8.701989e-03,
PIK3CA->-POLE,2,1,9.000000,9,3.765555e-03,
TP53->-PTPRT,2,1,9.000000,9,2.081925e-02,
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,2.000000,2,2.951429e-01,
RB1->-PTPRT TP53->-PTPRT TP53->-RB1,3,3,2.000000,2,7.266088e-02,
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,1.425225e-02,
TP53->-POLE,2,1,9.000000,9,4.430677e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,2.468033e-04,
CDH1->-PTPRD,2,1,9.000000,9,5.567529e-04,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,3.000000,3,3.405022e-02,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,3.000000,3,3.405022e-02,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.105796e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.105796e-01,
TP53->-TET2,2,1,9.000000,9,8.370536e-04,
TP53->-SPEN,2,1,9.000000,9,6.678241e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,1.438272e-02,
ATM->-PIK3CA,2,1,8.000000,8,7.701224e-01,
PIK3CA->-ERBB2,2,1,8.000000,8,6.967586e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,8.116578e-02,
PIK3CA->-ZFHX3,2,1,8.000000,8,3.134662e-01,
PIK3CA->-ARID2,2,1,8.000000,8,1.404219e-01,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,5.374436e-03,
MEN1->-PIK3CA,2,1,8.000000,8,1.014609e-01,
CDH1->-AKT1,2,1,8.000000,8,6.260715e-01,
TP53->-ANKRD11,2,1,8.000000,8,9.183414e-03,
CDH1->-BRCA2,2,1,8.000000,8,1.119017e-01,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,4.513889e-02,
PTEN->-CDH1,2,1,8.000000,8,6.781104e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,6.335283e-02,
PIK3CA->-PTPRS,2,1,8.000000,8,1.195436e-01,
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,1.052252e-02,
PIK3CA->-DICER1,2,1,8.000000,8,6.399697e-03,
PIK3CA->-PTCH1,2,1,8.000000,8,1.033646e-02,
NCOR1->-TP53,2,1,8.000000,8,9.797660e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,4.111615e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.694350e-01,
PTEN->-MAP3K1,2,1,8.000000,8,7.544741e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.319444e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,2.349715e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.478909e-03,
RUNX1->-PIK3CA,2,1,8.000000,8,9.832268e-01,
CDH1->-CREBBP,2,1,8.000000,8,7.893345e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.784444e-02,
KMT2C->-TP53,2,1,8.000000,8,9.994624e-01,
RB1->-TP53,2,1,8.000000,8,9.915778e-01,
CTCF->-PIK3CA,2,1,8.000000,8,7.120294e-02,
PIK3CA->-MED12,2,1,8.000000,8,1.323342e-01,
PIK3CA->-MED12 TP53->-MED12 TP53->-PIK3CA,3,3,2.000000,2,1.363364e-01,
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,1.363364e-01,
TP53->-BAP1,2,1,8.000000,8,1.091383e-02,
RUNX1->-CDH1,2,1,8.000000,8,9.405748e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.500275e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.500275e-01,
CBFB->-MAP3K1,2,1,8.000000,8,5.468750e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,4.411723e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.319444e-01,
CDH1->-NF1,2,1,8.000000,8,2.399414e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.338484e-01,
TP53->-BRCA1,2,1,8.000000,8,1.967593e-02,
CDH1->-APC,2,1,8.000000,8,3.628027e-03,
TP53->-NOTCH1,2,1,8.000000,8,4.933301e-03,
PIK3CA->-CARD11,2,1,7.000000,7,5.668541e-03,
PIK3CA->-CARD11 TP53->-CARD11 TP53->-PIK3CA,3,3,2.000000,2,1.301779e-01,
APC->-CARD11 APC->-MGA MGA->-CARD11 PIK3CA->-APC PIK3CA->-CARD11 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-CARD11 TP53->-MGA,5,10,2.000000,2,4.193047e-04,
APC->-ATR APC->-MGA MGA->-ATR PIK3CA->-APC PIK3CA->-ATR PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ATR TP53->-MGA,5,10,2.000000,2,3.838720e-04,
APC->-ARID2 APC->-MGA MGA->-ARID2 PIK3CA->-APC PIK3CA->-ARID2 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ARID2 TP53->-MGA,5,10,2.000000,2,4.105298e-04,
APC->-KMT2D APC->-MGA MGA->-KMT2D PIK3CA->-APC PIK3CA->-KMT2D PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-KMT2D TP53->-MGA,5,10,2.000000,2,3.998667e-04,
TP53->-DNMT1,2,1,7.000000,7,1.880787e-03,
CDH1->-KMT2D,2,1,7.000000,7,2.688802e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.820378e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.820378e-01,
FOXA1->-MAP3K1,2,1,7.000000,7,2.601231e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.322475e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,3.000000,3,1.686132e-02,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,3.888789e-01,
CDH1->-EPHB1,2,1,7.000000,7,5.200501e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,3.557505e-03,
PIK3CA->-ANKRD11,2,1,7.000000,7,6.907855e-02,
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,3.000000,3,8.161642e-03,
PIK3CA->-BRCA2,2,1,7.000000,7,1.540377e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,8.602509e-04,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.552836e-02,
CDH1->-PTPRS,2,1,7.000000,7,6.339500e-03,
CDH1->-PTPRS CDH1->-TP53 TP53->-PTPRS,3,3,2.000000,2,2.134503e-02,
TP53->-MDC1,2,1,7.000000,7,5.742187e-02,
MAP3K1->-ERBB3,2,1,7.000000,7,5.236951e-03,
PIK3CA->-ROS1,2,1,7.000000,7,8.324364e-02,
TP53->-MTOR,2,1,7.000000,7,1.185950e-02,
GATA3->-SPEN,2,1,7.000000,7,3.014205e-01,
